"Proj","SWBS","Item","Description","Noun 1","Noun 2","NRE","Vendor","Name","PO","Line","Unit Price","Order Qty","Delivered Qty","Pending Qty","Pending Amnt","Delv.date","Payment Terms","Ledger Account","CLIN","Effort","ECP/REA","","","","","","","","","","",""
"485","441","441-01-00001-8WK","RACK, AUXILIARY, EQU ","          ","                  ","   ","104945","LOCKHEED MAR","921524","91","0","1","0","1","0","10/24/2017","8","         ","            ","             ","","","","","","","","","","","",""
"485","441","441-01-00002-803","L&R ANTENNA STERN LM ","ANTENNA   ","                  ","   ","104945","LOCKHEED MAR","921524","92","0","1","0","1","0","10/24/2017","8","         ","            ","             ","","","","","","","","","","","",""
"485","441","441-01-00002-804","MVCS RADIO EQUIPMENT ","CABINET   ","EQUIPMENT         ","   ","104945","LOCKHEED MAR","921524","93","0","1","0","1","0","10/24/2017","8","         ","            ","             ","","","","","","","","","","","",""
"485","441","441-01-00002-805","MVCS CONTROL CABINET ","CABINET   ","CONTROL           ","   ","104945","LOCKHEED MAR","921524","94","0","1","0","1","0","10/24/2017","8","         ","            ","             ","","","","","","","","","","","",""
"485","441","441-01-00002-807","KIV-7M  (LMCO SUPPLI ","KIV-7M    ","                  ","   ","104945","LOCKHEED MAR","921524","95","0","1","0","1","0","10/24/2017","8","         ","            ","             ","","","","","","","","","","","",""
"485","441","441-01-00002-808","MVCS INTER-CABINET C ","CABLE     ","                  ","   ","104945","LOCKHEED MAR","921524","96","0","1","0","1","0","10/24/2017","8","         ","            ","             ","","","","","","","","","","","",""
"485","441","441-01-00002-829","RADIO VRC-99 (LMCO S ","RADIO     ","                  ","   ","104945","LOCKHEED MAR","921524","97","0","1","0","1","0","10/24/2017","8","         ","            ","             ","","","","","","","","","","","",""
"485","441","441-01-00006-800","PRC-150 ANCILLARY KI ","KIT       ","ANCILLARY         ","   ","104945","LOCKHEED MAR","921524","98","0","3","0","3","0","10/24/2017","8","         ","            ","             ","","","","","","","","","","","",""
"485","441","441-01-00011-801","ANTENNA, PRE-FLIGHT, ","ANTENNA   ","                  ","   ","104945","LOCKHEED MAR","921524","99","0","1","0","1","0","10/24/2017","8","         ","            ","             ","","","","","","","","","","","",""
"485","441","441-01-00011-804","TCDL, CABLE ASSY, LC ","ASSEMBLY  ","CABLE             ","   ","104945","LOCKHEED MAR","921524","100","0","2","0","2","0","10/24/2017","8","         ","            ","             ","","","","","","","","","","","",""
"485","441","441-01-00011-805","TCDL, LOCAL CONTROL  ","CONTROL UN","LOCAL             ","   ","104945","LOCKHEED MAR","921524","101","0","2","0","2","0","10/24/2017","8","         ","            ","             ","","","","","","","","","","","",""
"485","441","441-01-00011-806","TCDL, BAG OF INSTALL ","HARDWARE  ","INSTALL           ","   ","104945","LOCKHEED MAR","921524","102","0","2","0","2","0","10/24/2017","8","         ","            ","             ","","","","","","","","","","","",""
"485","441","441-01-00011-807","TCDL, BAG OF INSTALL ","HARDWARE  ","INSTALL           ","   ","104945","LOCKHEED MAR","921524","103","0","2","0","2","0","10/24/2017","8","         ","            ","             ","","","","","","","","","","","",""
"485","441","441-01-00013-800","BATTERY, RADIO, MP   ","BATTERY   ","RADIO             ","   ","104945","LOCKHEED MAR","921524","104","0","6","0","6","0","10/24/2017","8","         ","            ","             ","","","","","","","","","","","",""
"485","441","441-01-00013-801","BAG, CARRYING, RADIO ","RADIO     ","                  ","   ","104945","LOCKHEED MAR","921524","105","0","4","0","4","0","10/24/2017","8","         ","            ","             ","","","","","","","","","","","",""
"485","441","441-01-00013-802","RADIO, EPIRB, CAT-1  ","RADIO     ","PORTABLE          ","   ","104945","LOCKHEED MAR","921524","106","0","1","0","1","0","10/24/2017","8","         ","            ","             ","","","","","","","","","","","",""
"485","441","441-01-00016-800","TERMINAL COMMUNICATI ","TERMINAL  ","COMMUNICATION     ","   ","104945","LOCKHEED MAR","921524","107","0","19","0","19","0","10/24/2017","8","         ","            ","             ","","","","","","","","","","","",""
"485","441","441-01-00016-801","SPEAKER, MRC-67A8, L ","SPEAKER   ","                  ","   ","104945","LOCKHEED MAR","921524","108","0","12","0","12","0","10/24/2017","8","         ","            ","             ","","","","","","","","","","","",""
"485","441","441-01-00016-803","RADIOTELEPHONE, MARI ","RADIO     ","TELEPHONE         ","   ","104945","LOCKHEED MAR","921524","109","0","1","0","1","0","10/24/2017","8","         ","            ","             ","","","","","","","","","","","",""
"485","441","441-01-00016-804","FAX, WEATHER, HF, FA ","FAX       ","WEATHER           ","   ","104945","LOCKHEED MAR","921524","110","0","1","0","1","0","10/24/2017","8","         ","            ","             ","","","","","","","","","","","",""
"485","441","441-01-00016-805","HANDSET FOR L-3 PICT ","HANDSET   ","                  ","   ","104945","LOCKHEED MAR","921524","111","0","6","0","6","0","10/24/2017","8","         ","            ","             ","","","","","","","","","","","",""
"485","441","441-01-00016-806","FOOTSWITCH FOR L-3 P ","FOOTSWITCH","                  ","   ","104945","LOCKHEED MAR","921524","112","0","6","0","6","0","10/24/2017","8","         ","            ","             ","","","","","","","","","","","",""
"485","441","441-01-00016-820","HEADSET FOR L-3 PICT ","HEADSET   ","                  ","   ","104945","LOCKHEED MAR","921524","113","0","36","0","36","0","10/24/2017","8","         ","            ","             ","","","","","","","","","","","",""
"485","441","441-01-00017-801","OSCILLOSCOPE, DIGITA ","OSCILLOSCO","                  ","   ","104945","LOCKHEED MAR","921524","114","0","1","0","1","0","10/24/2017","8","         ","            ","             ","","","","","","","","","","","",""
"485","441","441-01-00017-802","ANALYZER, SPECTRUM,  ","ANALYZER  ","                  ","   ","104945","LOCKHEED MAR","921524","115","0","1","0","1","0","10/24/2017","8","         ","            ","             ","","","","","","","","","","","",""
"485","441","    441-01-00025","PIER SIDE CONNECTIVI ","          ","                  ","   ","104945","LOCKHEED MAR","921524","116","0","1","0","1","0","10/24/2017","8","         ","            ","             ","","","","","","","","","","","",""
"485","441","441-01-00001-802","ANTENNA, OMNI, VHF,  ","ANTENNA   ","                  ","   ","104945","LOCKHEED MAR","921524","117","0","2","0","2","0","10/24/2017","8","         ","            ","             ","","","","","","","","","","","",""
"485","441","441-01-00001-803","ANTENNA, OMNI, VHF,  ","ANTENNA   ","                  ","   ","104945","LOCKHEED MAR","921524","118","0","1","0","1","0","10/24/2017","8","         ","            ","             ","","","","","","","","","","","",""
"485","441","441-01-00001-811","ANTENNA, UHF, LINK-1 ","ANTENNA   ","UHF               ","   ","104945","LOCKHEED MAR","921524","119","0","1","0","1","0","10/24/2017","8","         ","            ","             ","","","","","","","","","","","",""
"485","441","441-01-00001-8B1","ANTENNA, COMMS, NLOS ","ANTENNA   ","                  ","   ","104945","LOCKHEED MAR","921524","120","0","1","0","1","0","10/24/2017","8","         ","            ","             ","","","","","","","","","","","",""
"485","441","441-01-00001-8K4","ANTENNA NO.2 (STBD)  ","ANTENNA   ","STARBOARD         ","   ","104945","LOCKHEED MAR","921524","121","0","1","0","1","0","10/24/2017","8","         ","            ","             ","","","","","","","","","","","",""
"485","441","441-01-00001-8K9","ANTENNA NO.1 (PORT)  ","ANTENNA   ","PORT              ","   ","104945","LOCKHEED MAR","921524","122","0","1","0","1","0","10/24/2017","8","         ","            ","             ","","","","","","","","","","","",""
"485","441","441-01-00001-8L3","BACKSHELL, NUCS425-A ","BACKSHELL ","                  ","   ","104945","LOCKHEED MAR","921524","123","0","113","0","113","0","10/24/2017","8","         ","            ","             ","","","","","","","","","","","",""
"485","441","441-01-00001-8M2","RADOME NO.1 HEATER ( ","RADOME    ","HEATER            ","   ","104945","LOCKHEED MAR","921524","124","0","1","0","1","0","10/24/2017","8","         ","            ","             ","","","","","","","","","","","",""
"485","441","441-01-00001-8M3","NMT CONNECTOR KIT    ","KIT       ","CONNECTOR         ","   ","104945","LOCKHEED MAR","921524","125","0","1","0","1","0","10/24/2017","8","         ","            ","             ","","","","","","","","","","","",""
"485","441","441-01-00001-8M6","RADOME NO.1 (PORT)   ","RADOME    ","PORT              ","   ","104945","LOCKHEED MAR","921524","126","0","1","0","1","0","10/24/2017","8","         ","            ","             ","","","","","","","","","","","",""
"485","441","441-01-00001-8M7","RADOME NO.2 (STBD)   ","RADOME    ","STARBOARD         ","   ","104945","LOCKHEED MAR","921524","127","0","1","0","1","0","10/24/2017","8","         ","            ","             ","","","","","","","","","","","",""
"485","441","441-01-00001-8M9","RADOME NO.2 HEATER ( ","RADOME    ","HEATER            ","   ","104945","LOCKHEED MAR","921524","128","0","1","0","1","0","10/24/2017","8","         ","            ","             ","","","","","","","","","","","",""
"485","441","441-01-00001-8N1","SAFETY SWITCH, (ANTE ","SWITCH    ","SAFETY            ","   ","104945","LOCKHEED MAR","921524","129","0","1","0","1","0","10/24/2017","8","         ","            ","             ","","","","","","","","","","","",""
"485","441","441-01-00001-8N3","CONNECTOR, ELEC, CIR ","CONNECTOR ","                  ","   ","104945","LOCKHEED MAR","921524","130","0","3","0","3","0","10/24/2017","8","         ","            ","             ","","","","","","","","","","","",""
"485","441","441-01-00001-8N6","CONNECTOR, N(M),FOR  ","CONNECTOR ","                  ","   ","104945","LOCKHEED MAR","921524","131","0","2","0","2","0","10/24/2017","8","         ","            ","             ","","","","","","","","","","","",""
"485","441","441-01-00001-8N7","SAFETY SWITCH, (ANTE ","SWITCH    ","SAFETY            ","   ","104945","LOCKHEED MAR","921524","132","0","1","0","1","0","10/24/2017","8","         ","            ","             ","","","","","","","","","","","",""
"485","441","441-01-00001-8N9","NAVY MULTIBAND TERMI ","TERMINAL  ","MULTIBAND         ","   ","104945","LOCKHEED MAR","921524","133","0","1","0","1","0","10/24/2017","8","         ","            ","             ","","","","","","","","","","","",""
"485","441","441-01-00001-8P0","CONNECTOR, N(F), FOR ","CONNECTOR ","                  ","   ","104945","LOCKHEED MAR","921524","134","0","30","0","30","0","10/24/2017","8","         ","            ","             ","","","","","","","","","","","",""
"485","441","441-01-00001-8P9","BACKSHELL, 1-5745172 ","BACKSHELL ","                  ","   ","104945","LOCKHEED MAR","921524","135","0","11","0","11","0","10/24/2017","8","         ","            ","             ","","","","","","","","","","","",""
"485","441","441-01-00001-8S0","USERS MANUAL, UHF SA ","MANUAL    ","                  ","   ","104945","LOCKHEED MAR","921524","136","0","1","0","1","0","10/24/2017","8","         ","            ","             ","","","","","","","","","","","",""
"485","441","441-01-00001-8S1","ANTENNA, LORAN C, 8  ","ANTENNA   ","                  ","   ","104945","LOCKHEED MAR","921524","137","0","1","0","1","0","10/24/2017","8","         ","            ","             ","","","","","","","","","","","",""
"485","441","441-01-00001-8S2","MOUNT, FLANGE, 1-1/2 ","MOUNT     ","FLANGE            ","   ","104945","LOCKHEED MAR","921524","138","0","4","0","4","0","10/24/2017","8","         ","            ","             ","","","","","","","","","","","",""
"485","441","441-01-00001-8S3","INTERFACE CONNECTOR  ","KIT       ","CONNECTOR         ","   ","104945","LOCKHEED MAR","921524","139","0","1","0","1","0","10/24/2017","8","         ","            ","             ","","","","","","","","","","","",""
"485","441","441-01-00001-8S6","ANTENNA, POLARIZED B ","ANTENNA   ","BROADBAND         ","   ","104945","LOCKHEED MAR","921524","140","0","1","0","1","0","10/24/2017","8","         ","            ","             ","","","","","","","","","","","",""
"485","441","441-01-00001-8S7","SPLITTER, SMA-FEMALE ","SPLITTER  ","CONNECTOR         ","   ","104945","LOCKHEED MAR","921524","141","0","1","0","1","0","10/24/2017","8","         ","            ","             ","","","","","","","","","","","",""
"485","441","441-01-00001-8S8","BUS COUPLER, RF-1 ST ","COUPLER   ","BUS               ","   ","104945","LOCKHEED MAR","921524","142","0","1","0","1","0","10/24/2017","8","         ","            ","             ","","","","","","","","","","","",""
"485","441","441-01-00001-8S9","GCS SOUND RECORDING  ","SYSTEM    ","SOUND             ","   ","104945","LOCKHEED MAR","921524","143","0","1","0","1","0","10/24/2017","8","         ","            ","             ","","","","","","","","","","","",""
"485","441","441-01-00001-8T0","CIRCUIT BREAKER, AQB ","BREAKER   ","CIRCUIT           ","   ","104945","LOCKHEED MAR","921524","144","0","4","0","4","0","10/24/2017","8","         ","            ","             ","","","","","","","","","","","",""
