"Proj","SWBS","Item","Description","Noun 1","Noun 2","NRE","Vendor","PO","Line","Unit Price","Order Qty","Delivered Qty","Pending Qty","Pending Amnt","Delv.date","Payment Terms","Ledger Account","CLIN","Effort","ECP/REA"
"475","127","127-01-51401-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","22079","606859","6","0","1","0","1","0","12/10/2014","8","         ","            ","             ",""
"475","127","127-01-51401-L11","CERTIFICATES, REGULA ","CERTIFICAT","REGULATORY        ","   ","22079","606859","7","0","1","0","1","0","12/10/2014","8","         ","            ","             ",""
"475","127","127-01-51401-L68","CERTIFICATES, VENDOR ","CERTIFICAT","VENDOR            ","   ","22079","606859","8","0","1","0","1","0","12/10/2014","8","         ","            ","             ",""
"475","150","13-3320200325","ANGLE, 2"" X 2"" X 3/1 ","ANGLE     ","                  ","   ","58214","787231","1","122.1","2","0","2","244.2","07/24/2017","8","         ","            ","             ",""
"475","161","161-04-00034-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","101589","591177","2","0","1","0","1","0","07/27/2014","8","         ","            ","             ",""
"475","161","161-01-00001-P04","PROGRESS PAYMENT     ","PROGRESS P","                  ","   ","103965","621324","16","0","1","0","1","0","09/01/2015","8","         ","            ","             ",""
"475","161","161-01-00001-P05","PROGRESS PAYMENT     ","PROGRESS P","                  ","   ","103965","621324","17","0","1","0","1","0","06/30/2015","8","         ","            ","             ",""
"475","161","161-01-00001-P06","PROGRESS PAYMENT     ","PROGRESS P","                  ","   ","103965","621324","19","0","1","0","1","0","08/30/2015","8","         ","            ","             ",""
"475","161","161-02-SEG0A-L68","CERTIFICATES, VENDOR ","CERTIFICAT","VENDOR            ","   ","100163","764632","5","0","1","0","1","0","11/01/2014","8","         ","            ","             ",""
"475","161","161-02-SEG0B-L68","CERTIFICATES, VENDOR ","CERTIFICAT","VENDOR            ","   ","100163","764632","6","0","1","0","1","0","11/01/2014","8","         ","            ","             ",""
"475","161","161-02-SEG0C-L68","CERTIFICATES, VENDOR ","CERTIFICAT","VENDOR            ","   ","100163","764632","7","0","1","0","1","0","11/01/2014","8","         ","            ","             ",""
"475","161","161-02-SEG0D-L68","CERTIFICATES, VENDOR ","CERTIFICAT","VENDOR            ","   ","100163","764632","8","0","1","0","1","0","11/01/2014","8","         ","            ","             ",""
"475","161","161-02-SEG0A-L11","CERTIFICATES, REGULA ","CERTIFICAT","REGULATORY        ","   ","100163","764632","10","0","1","0","1","0","11/01/2014","8","         ","            ","             ",""
"475","161","161-02-SEG0A-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","100163","764632","11","0","1","0","1","0","11/01/2014","8","         ","            ","             ",""
"475","161","161-02-SEG0A-L47","GOVERNMENT INSPECTIO ","INSPECTION","GOVERNMENT        ","   ","100163","764632","12","0","1","0","1","0","11/01/2014","8","         ","            ","             ",""
"475","161","161-02-SEG0B-L11","CERTIFICATES, REGULA ","CERTIFICAT","REGULATORY        ","   ","100163","764632","14","0","1","0","1","0","11/01/2014","8","         ","            ","             ",""
"475","161","161-02-SEG0B-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","100163","764632","15","0","1","0","1","0","11/01/2014","8","         ","            ","             ",""
"475","161","161-02-SEG0B-L47","GOVERNMENT INSPECTIO ","INSPECTION","GOVERNMENT        ","   ","100163","764632","16","0","1","0","1","0","11/01/2014","8","         ","            ","             ",""
"475","161","161-02-SEG0C-L11","CERTIFICATES, REGULA ","CERTIFICAT","REGULATORY        ","   ","100163","764632","18","0","1","0","1","0","11/01/2014","8","         ","            ","             ",""
"475","161","161-02-SEG0C-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","100163","764632","19","0","1","0","1","0","11/01/2014","8","         ","            ","             ",""
"475","161","161-02-SEG0C-L47","GOVERNMENT INSPECTIO ","INSPECTION","GOVERNMENT        ","   ","100163","764632","20","0","1","0","1","0","11/01/2014","8","         ","            ","             ",""
"475","161","161-02-SEG0D-L11","CERTIFICATES, REGULA ","CERTIFICAT","REGULATORY        ","   ","100163","764632","22","0","1","0","1","0","11/01/2014","8","         ","            ","             ",""
"475","161","161-02-SEG0D-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","100163","764632","23","0","1","0","1","0","11/01/2014","8","         ","            ","             ",""
"475","161","161-02-SEG0D-L47","GOVERNMENT INSPECTIO ","INSPECTION","GOVERNMENT        ","   ","100163","764632","24","0","1","0","1","0","11/01/2014","8","         ","            ","             ",""
"475","161","161-02-SEG0A-L51","DATA, FOR WEIGHT CRI ","DATA      ","WEIGHT            ","NRE","100163","764632","13","0","1","0","1","0","11/01/2014","8","         ","            ","             ",""
"475","161","161-02-SEG0B-L51","DATA, FOR WEIGHT CRI ","DATA      ","WEIGHT            ","NRE","100163","764632","17","0","1","0","1","0","11/01/2014","8","         ","            ","             ",""
"475","161","161-02-SEG0C-L51","DATA, FOR WEIGHT CRI ","DATA      ","WEIGHT            ","NRE","100163","764632","21","0","1","0","1","0","11/01/2014","8","         ","            ","             ",""
"475","161","161-02-SEG0D-L51","DATA, FOR WEIGHT CRI ","DATA      ","WEIGHT            ","NRE","100163","764632","25","0","1","0","1","0","11/01/2014","8","         ","            ","             ",""
"475","164","164-00-00SP1","BULKHEAD REINFORCEME ","PANEL     ","BULKHEAD          ","   ","105146","540194","2","0","1","0","1","0","11/21/2015","8","         ","            ","             ",""
"475","164","164-00-00SP2","BULKHEAD REINFORCEME ","PANEL     ","BULKHEAD          ","   ","105146","540194","3","0","1","0","1","0","11/21/2015","8","         ","            ","             ",""
"475","164","164-00-00001","SERVICES, LABOR TO I ","SERVICE   ","                  ","   ","105146","540194","8","0","1","0","1","0","11/21/2015","8","         ","            ","             ",""
"475","164","164-01-00001","PANELS, BULKHEAD REI ","PANEL     ","REINFORCEMENT     ","   ","105146","540194","9","0","1","0","1","0","11/21/2015","8","         ","            ","             ",""
"475","167","167-01-00006","HATCH, AVIATION MISS ","HATCH     ","                  ","   ","100446","531049","1","0","1","0","1","0","03/01/2015","8","         ","            ","             ",""
"475","167","167-01-00012-817","ASSEMBLY, JIB, BOOM, ","ASSEMBLY  ","BOOM              ","   ","100446","531049","10","0","1","0","1","0","10/01/2014","8","         ","            ","             ",""
"475","167","167-01-00006-L68","CERTIFICATES, VENDOR ","CERTIFICAT","VENDOR            ","   ","100446","531049","16","0","1","0","1","0","10/14/2014","8","         ","            ","             ",""
"475","167","167-01-00012-815","OPERATOR STATION, SI ","STATION   ","OPERATOR          ","   ","100446","531049","32","0","3","2","1","0","10/01/2014","8","         ","            ","             ",""
"475","167","167-01-00006-802","MISC PARTS,AVTN MISS ","MISCELLANE","HATCH             ","   ","100446","531049","36","0","2","0","2","0","10/01/2014","8","         ","            ","             ",""
"475","167","167-01-00012-831","PLATE, INSTRUCTION   ","PLATE     ","INSTRUCTION       ","   ","100446","531049","45","0","1","0","1","0","10/01/2014","8","         ","            ","             ",""
"475","167","167-01-00012-844","SHACKLE, F169915 F/N ","SHACKLE   ","                  ","   ","100446","531049","60","0","2","0","2","0","08/13/2015","8","         ","            ","             ",""
"475","167","167-01-00012-819","WEIGHT, OVERHAUL     ","WEIGHT    ","                  ","   ","100446","531049","63","0","1","0","1","0","08/27/2015","8","         ","            ","             ",""
"475","167","167-01-00012-824","ASSEMBLY, HATCH      ","ASSEMBLY  ","HATCH             ","   ","100446","531049","64","0","1","0","1","0","08/27/2015","8","         ","            ","             ",""
"475","167","167-01-00183-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","6908","606628","15","0","1","0","1","0","04/22/2014","5","         ","            ","             ",""
"475","167","167-01-00410-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","100443","606678","22","0","1","0","1","0","10/06/2014","8","         ","            ","             ",""
"475","167","167-01-00101-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","6908","606841","2","0","1","0","1","0","06/30/2015","5","         ","            ","             ",""
"475","167","167-01-00104-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","6908","606841","4","0","1","0","1","0","06/30/2015","5","         ","            ","             ",""
"475","167","167-01-00107-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","6908","606841","6","0","1","0","1","0","06/30/2015","5","         ","            ","             ",""
"475","167","167-01-00108-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","6908","606841","8","0","1","0","1","0","06/30/2015","5","         ","            ","             ",""
"475","167","167-01-00110-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","6908","606841","10","0","1","0","1","0","06/30/2015","5","         ","            ","             ",""
"475","167","167-01-00112-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","6908","606841","12","0","1","0","1","0","06/30/2015","5","         ","            ","             ",""
"475","167","167-01-00113-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","6908","606841","14","0","1","0","1","0","06/30/2015","5","         ","            ","             ",""
"475","167","167-01-00120-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","6908","606841","16","0","1","0","1","0","05/28/2015","5","         ","            ","             ",""
"475","167","167-01-00124-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","6908","606841","18","0","1","0","1","0","06/05/2015","5","         ","            ","             ",""
"475","167","167-01-00125-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","6908","606841","20","0","1","0","1","0","08/26/2015","5","         ","            ","             ",""
"475","167","167-01-00126-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","6908","606841","22","0","1","0","1","0","06/15/2015","5","         ","            ","             ",""
"475","167","167-01-00127-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","6908","606841","24","0","1","0","1","0","03/09/2015","5","         ","            ","             ",""
"475","167","167-01-00128-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","6908","606841","26","0","1","0","1","0","03/09/2015","5","         ","            ","             ",""
"475","167","167-01-00131-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","6908","606841","28","0","1","0","1","0","05/28/2015","5","         ","            ","             ",""
"475","167","167-01-00133-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","6908","606841","30","0","1","0","1","0","05/28/2015","5","         ","            ","             ",""
"475","167","167-01-00134-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","6908","606841","32","0","1","0","1","0","05/28/2015","5","         ","            ","             ",""
"475","167","167-01-00141-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","6908","606841","34","0","1","0","1","0","06/05/2015","5","         ","            ","             ",""
"475","167","167-01-00142-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","6908","606841","36","0","1","0","1","0","06/30/2015","5","         ","            ","             ",""
"475","167","167-01-00143-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","6908","606841","38","0","1","0","1","0","06/30/2015","5","         ","            ","             ",""
"475","167","167-01-00147-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","6908","606841","40","0","1","0","1","0","10/20/2014","5","         ","            ","             ",""
"475","167","167-01-00153-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","6908","606841","42","0","1","0","1","0","03/09/2015","5","         ","            ","             ",""
"475","167","167-01-00154-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","6908","606841","44","0","1","0","1","0","03/09/2015","5","         ","            ","             ",""
"475","167","167-01-00156-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","6908","606841","46","0","1","0","1","0","05/28/2015","5","         ","            ","             ",""
"475","167","167-01-00161-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","6908","606841","48","0","1","0","1","0","05/28/2015","5","         ","            ","             ",""
"475","167","167-01-00162-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","6908","606841","50","0","1","0","1","0","05/28/2015","5","         ","            ","             ",""
"475","167","167-01-00163-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","6908","606841","52","0","1","0","1","0","05/28/2015","5","         ","            ","             ",""
