"Buyer","Project","SWBS","Cont Supp","Item","Linked SPN","Description","Original SMOS  Qty","Remaining SMOS  Qty","In Yard Due Date","Lead time","Planned Order Date","UOM","Cust Item On Hand","Cust Item On Order","Cust Item Shortage","On Hold","Entered On Date","Last Mod Date","Last Price","Expected Amount",""
"8028","465","321","      ","    321-02-00027","320105020000-003","MCT ROUND R127              ","41","9","03/26/2014","28","02/26/2014"," EA   ","0","0","9"," No     ","05/12/2011","03/26/2014","60.35","543.15",""
"8028","465","321","      ","    321-02-00029","320105020000-005","MCT, ROUND FOR 8"" DIA PIPE (","14","4","03/28/2014","40","02/16/2014"," EA   ","0","0","4"," No     ","05/12/2011","03/25/2014","104.16","416.64",""
"8028","465","321","      ","    321-02-00074","712407010000-003","PAD,TAPPED ALUMINUM 1/4 20  ","700","255","07/26/2013","50","06/06/2013"," EA   ","0","0","255"," No     ","06/28/2011","07/26/2013","3.01","767.55",""
"8028","465","321","      ","    321-02-00077","712407010000-006","PAD,TAPPED ALUMINUM 3/8 16  ","700","400","07/26/2013","50","06/06/2013"," EA   ","0","0","400"," No     ","06/28/2011","07/26/2013","3.11","1244",""
"8028","465","321","      ","    321-02-00084","320902030000-001","SWAGE STUFFING TUBE, STL, ""D","25","19","07/11/2011","56","05/16/2011"," EA   ","0","0","19"," No     ","06/28/2011","06/28/2011","16.36","310.84",""
"8028","465","321","      ","    321-02-00089","320904030000-002","SWAGE STUFFING TUBE, CRES, ""","30","28","07/11/2011","56","05/16/2011"," EA   ","0","0","28"," No     ","06/28/2011","06/28/2011","129.02","3612.56",""
"8028","465","321","      ","    321-02-00090","320904030000-003","SWAGE STUFFING TUBE, CRES, ""","20","20","07/11/2011","56","05/16/2011"," EA   ","0","0","20"," No     ","06/28/2011","06/28/2011","149.29","2985.8",""
"8028","465","321","      ","    321-02-00091","320904030000-004","SWAGE STUFFING TUBE, CRES, ""","20","15","07/11/2011","56","05/16/2011"," EA   ","0","0","15"," No     ","06/28/2011","06/28/2011","159.72","2395.8",""
"8028","465","321","      ","    321-02-00092","320902030000-005","SWAGE STUFFING TUBE, STL, ""E","10","10","07/11/2011","56","05/16/2011"," EA   ","0","0","10"," No     ","06/28/2011","06/28/2011","23.34","233.4",""
"8028","465","321","      ","    321-02-00092","320902030000-005","SWAGE STUFFING TUBE, STL, ""E","10","10","07/11/2011","56","05/16/2011"," EA   ","0","0","10"," No     ","06/28/2011","06/28/2011","23.34","233.4",""
"8028","465","321","      ","    321-02-00094","320902030000-007","SWAGE STUFFING TUBE, STL, ""G","5","5","07/11/2011","56","05/16/2011"," EA   ","0","0","5"," No     ","06/28/2011","06/28/2011","23.34","116.7",""
"8028","465","321","      ","    321-02-00095","320902030000-008","SWAGE STUFFING TUBE, STL, ""J","10","2","07/11/2011","56","05/16/2011"," EA   ","0","0","2"," No     ","06/28/2011","06/28/2011","31.18","62.36",""
"8028","465","321","      ","    321-02-00096","320902030000-009","SWAGE STUFFING TUBE, STL, ""K","10","9","07/11/2011","56","05/16/2011"," EA   ","0","0","9"," No     ","06/28/2011","06/28/2011","31.18","280.62",""
"8028","465","321","      ","    321-02-00097","320902030000-010","SWAGE STUFFING TUBE, STL, ""L","10","10","07/11/2011","56","05/16/2011"," EA   ","0","0","10"," No     ","06/28/2011","06/28/2011","31.18","311.8",""
"8028","465","321","      ","    321-02-00099","320902030000-012","SWAGE STUFFING TUBE, STL, ""N","10","8","07/11/2011","56","05/16/2011"," EA   ","0","0","8"," No     ","06/28/2011","06/28/2011","38.43","307.44",""
"8028","465","321","      ","    321-02-00100","320902030000-013","SWAGE STUFFING TUBE, STL, ""P","10","8","07/11/2011","56","05/16/2011"," EA   ","0","0","8"," No     ","06/28/2011","06/28/2011","73.12","584.96",""
"8028","465","321","      ","    321-02-00101","320902030000-014","SWAGE STUFFING TUBE, STL, ""R","5","3","07/11/2011","56","05/16/2011"," EA   ","0","0","3"," No     ","06/28/2011","06/28/2011","73.12","219.36",""
"8028","465","321","      ","    321-02-00102","320902030000-015","SWAGE STUFFING TUBE, STL, ""T","6","6","07/11/2011","56","05/16/2011"," EA   ","0","0","6"," No     ","06/28/2011","06/28/2011","89.74","538.44",""
"8028","465","321","      ","    321-02-00132","712407010000-017","PAD, TAPPED ALUM, 1/2 13 UNC","200","24","07/11/2011","50","05/22/2011"," EA   ","0","0","24"," No     ","07/12/2011","07/12/2011","4.04","96.96",""
"8028","465","321","      ","    321-02-00160","712404010000-001","PAD TAPPED STAINLESS STEEL, ","100","100","07/11/2011","50","05/22/2011"," EA   ","0","0","100"," No     ","07/13/2011","07/13/2011","5.46","546",""
"8028","465","321","      ","    321-02-00203","381305000853-001","BLANK COVER, 1 1/2"" CONDUIT ","24","23","07/11/2011","30","06/11/2011"," EA   ","0","0","23"," No     ","07/14/2011","08/12/2014","3.33","76.59",""
"8028","465","321","      ","    321-02-00204","384621000553-001","GASKET, 1 1/2 CONDUIT BODY  ","24","23","07/11/2011","130","03/03/2011"," EA   ","0","0","23"," No     ","07/14/2011","08/12/2014","6.3816","146.7768",""
"8028","465","321","      ","    321-02-00214","320902000000-001","STUFFING TUBE, STL ASTM A108","10","6","07/11/2011","28","06/13/2011"," EA   ","0","0","6"," No     ","07/14/2011","07/14/2011","11.27","67.62",""
"8028","465","321","      ","    321-02-00228","320800000000-001","5"" PLASTIC BUSHING FOR SHORE","5","3","07/11/2011","30","06/11/2011"," EA   ","0","0","3"," No     ","07/14/2011","07/14/2011","10","30",""
"8028","465","321","      ","    321-02-00234","320906030000-001","STUFFING TUBE, AL, SIZE A   ","50","28","06/30/2011","50","05/11/2011"," EA   ","0","0","28"," No     ","07/14/2011","07/14/2011","15.81","442.68",""
"8028","465","321","      ","    321-02-00235","320906030000-002","STUFFING TUBE, AL, SIZE B   ","30","21","06/30/2011","30","05/31/2011"," EA   ","0","0","21"," No     ","07/14/2011","07/14/2011","14.45","303.45",""
"8028","465","321","      ","    321-02-00237","320906030000-004","STUFFING TUBE, AL, SIZE D   ","15","8","06/30/2011","30","05/31/2011"," EA   ","0","0","8"," No     ","07/14/2011","07/14/2011","20.05","160.4",""
"8028","465","321","      ","    321-02-00238","320906030000-005","STUFFING TUBE, AL, SIZE E   ","20","20","06/30/2011","30","05/31/2011"," EA   ","0","0","20"," No     ","07/14/2011","07/14/2011","21.22","424.4",""
"8028","465","321","      ","    321-02-00239","320906030000-006","STUFFING TUBE, AL, SIZE F   ","20","16","06/30/2011","30","05/31/2011"," EA   ","0","0","16"," No     ","07/14/2011","07/14/2011","21.4","342.4",""
"8028","465","321","      ","    321-02-00240","320906030000-007","STUFFING TUBE, AL, SIZE G   ","25","21","06/30/2011","30","05/31/2011"," EA   ","0","0","21"," No     ","07/14/2011","07/14/2011","27.28","572.88",""
"8028","465","321","      ","    321-02-00241","320906030000-008","STUFFING TUBE, AL, SIZE M   ","17","17","06/30/2011","30","05/31/2011"," EA   ","0","0","17"," No     ","07/14/2011","07/14/2011","59.18","1006.06",""
"8028","465","321","      ","    321-02-00242","320906030000-009","STUFFING TUBE, AL, SIZE N   ","7","7","06/30/2011","30","05/31/2011"," EA   ","0","0","7"," No     ","07/14/2011","07/14/2011","59.18","414.26",""
"8028","465","321","      ","    321-02-00253","320906030000-010","STUFFING TUBE, ALUM, SIZE E ","13","13","06/30/2011","123","02/27/2011"," EA   ","0","0","13"," No     ","07/01/2011","07/01/2011","15.05","195.65",""
"8028","465","321","      ","    321-02-00255","320906030000-012","STUFFING TUBE, ALUM, SIZE L ","5","5","06/30/2011","123","02/27/2011"," EA   ","0","5","10"," No     ","07/01/2011","07/01/2011","32.41","324.1",""
"8028","465","321","      ","    321-02-00257","320906030000-014","STUFFING TUBE, ALUM, SIZE N ","4","4","06/30/2011","123","02/27/2011"," EA   ","0","0","4"," No     ","07/01/2011","07/01/2011","45.36","181.44",""
"8028","465","321","      ","    321-02-00258","320906030000-015","STUFFING TUBE, ALUM, SIZE R ","2","2","06/30/2011","123","02/27/2011"," EA   ","0","0","2"," No     ","07/01/2011","07/01/2011","56.84","113.68",""
"8028","465","321","      ","    321-02-00259","320906030000-016","STUFFING TUBE, ALUM, SIZE T ","2","2","06/30/2011","123","02/27/2011"," EA   ","0","2","4"," No     ","07/01/2011","07/01/2011","71.83","287.32",""
"8028","465","321","      ","    321-02-00286","380307000012-001","TYPE III BOND STRAP, 1"" X 3""","30","15","07/11/2011","123","03/10/2011"," EA   ","0","0","15"," No     ","07/01/2011","07/10/2015","10.75","161.25",""
"8028","465","321","      ","    321-02-00287","380307000013-001","TYPE III BOND STRAP, 1"" X 6""","30","18","07/11/2011","123","03/10/2011"," EA   ","0","0","18"," No     ","07/01/2011","07/10/2015","10.5","189",""
"8028","465","321","      ","    321-02-00295","321200070000-001","WEDGE COVER ES ANSI 316     ","18","18","07/11/2011","120","03/13/2011"," EA   ","0","0","18"," No     ","07/01/2011","07/01/2011","62.84","1131.12",""
"8028","465","321","      ","    321-02-00303","320906000000-001","SWAGE STUFFING TUBE         ","5","5","06/30/2011","90","04/01/2011"," EA   ","0","0","5"," No     ","07/01/2011","07/01/2011","44.45","222.25",""
"8028","465","321","      ","    321-02-00304","320902000000-003","STUFFING TUBES, STEEL       ","10","10","07/11/2011","120","03/13/2011"," EA   ","0","0","10"," No     ","07/01/2011","07/01/2011","139.51","1395.1",""
"8028","465","321","      ","    321-02-00309","38060600022B-001","GROUND BAR KIT, 10 SCREW,   ","24","15","07/11/2011","123","03/10/2011"," EA   ","0","0","15"," No     ","07/01/2011","07/01/2011","4.89","73.35",""
"8028","465","321","      ","    321-02-00344","320906000000-004","STUFFING TUBE, SIZE K, ALUM ","10","1","08/01/2012","123","03/31/2012"," EA   ","0","0","1"," No     ","05/24/2012","05/24/2012","42.58","42.58",""
"8028","465","321","      ","    321-02-00366","31090043007D-001","CONTACT, CONNECTOR, M39029/ ","5","5","07/11/2011","123","03/10/2011"," EA   ","0","0","5"," No     ","06/29/2011","06/29/2011","0.87","4.35",""
"8028","465","321","      ","    321-02-00367","3.11E+9","CONTACT, CONNECTOR, M39029/ ","5","5","07/11/2011","123","03/10/2011"," EA   ","0","0","5"," No     ","06/29/2011","06/29/2011","1.4","7",""
"8028","465","321","      ","    321-02-00368","31090042007A-001","CONTACT, CONNECTOR, M39029/ ","35","35","07/11/2011","123","03/10/2011"," EA   ","0","0","35"," No     ","06/29/2011","06/29/2011","0.19","6.65",""
"8028","465","321","      ","    321-02-00369","31090042007B-001","CONTACT, CONNECTOR, M39029/ ","5","5","07/11/2011","123","03/10/2011"," EA   ","0","0","5"," No     ","06/29/2011","06/29/2011","0.5","2.5",""
"8028","465","321","      ","    321-02-00370","310441020000-005","CONTACT, CONNECTOR, M39029/ ","15","15","07/11/2011","123","03/10/2011"," EA   ","0","0","15"," No     ","06/29/2011","06/29/2011","0.82","12.3",""
"8028","465","321","      ","    321-02-00371","31090038007F-001","CONTACT, CONNECTOR, M39029/ ","10","10","07/11/2011","123","03/10/2011"," EA   ","0","0","10"," No     ","06/29/2011","06/29/2011","0.23","2.3",""
"8028","465","321","      ","    321-02-00372","31090038007G-001","CONTACT, CONNECTOR, M39029/ ","10","10","07/11/2011","123","03/10/2011"," EA   ","0","0","10"," No     ","06/29/2011","06/29/2011","0.32","3.2",""
"8028","465","321","      ","    321-02-00373","31090038007H-001","CONTACT, CONNECTOR, M39029/ ","12","12","07/11/2011","123","03/10/2011"," EA   ","0","0","12"," No     ","06/29/2011","06/29/2011","0.58","6.96",""
"8028","465","321","      ","    321-02-00374","31092438007J-001","CONTACT, CONNECTOR, M39029/ ","15","15","07/11/2011","123","03/10/2011"," EA   ","0","0","15"," No     ","06/29/2011","06/29/2011","0.13","1.95",""
"8028","465","321","      ","    321-02-00376","31090038007K-001","CONTACT, CONNECTOR, M39029/ ","5","5","07/11/2011","123","03/10/2011"," EA   ","0","0","5"," No     ","06/29/2011","06/29/2011","0.32","1.6",""
"8028","465","321","      ","    321-02-00377","31092444007L-001","CONTACT, CONNECTOR, M39029/ ","5","5","07/11/2011","123","03/10/2011"," EA   ","0","0","5"," No     ","06/29/2011","06/29/2011","0.23","1.15",""
"8028","465","321","      ","    321-02-00378","31090044007M-001","CONTACT, CONNECTOR, M39029/ ","5","5","07/11/2011","123","03/10/2011"," EA   ","0","0","5"," No     ","06/30/2011","06/30/2011","0.16","0.8",""
"8028","465","321","      ","    321-02-00379","31090044007P-001","CONTACT, CONNECTOR, M39029/ ","30","30","07/11/2011","123","03/10/2011"," EA   ","0","0","30"," No     ","06/30/2011","06/30/2011","0.64","19.2",""
"8028","465","321","      ","    321-02-00384","321402000000-004","STEEL STUFFING TUBE SEALING ","5","5","07/11/2011","123","03/10/2011"," EA   ","0","0","5"," No     ","06/30/2011","06/30/2011","4.15","20.75",""
"8028","465","321","      ","    321-02-00395","320906000000-005","STUFFING TUBE, SIZE A, ALUM ","20","20","06/30/2011","123","02/27/2011"," EA   ","0","0","20"," No     ","06/30/2011","06/30/2011","16.55","331",""
"8028","465","321","      ","    321-02-00418","320906000000-007","SWAGETUBE, SIZE W, ALUM, SYM","6","6","06/30/2011","123","02/27/2011"," EA   ","0","0","6"," No     ","06/30/2011","06/30/2011","123.59","741.54",""
"8028","465","321","      ","    321-02-00423","320715000000-002","CORD GRIP, CABLE DIA-.435/.7","25","25","07/11/2011","91","04/11/2011"," EA   ","0","0","25"," No     ","06/30/2011","06/30/2011","0.95","23.75",""
"8028","465","321","      ","    321-02-00463","320702000520-001","COUPLING, COMB, 1"", EMT TO  ","7","7","07/11/2011","120","03/13/2011"," EA   ","0","0","7"," No     ","06/28/2011","06/28/2011","4.49","31.43",""
"8028","465","321","      ","    321-02-00467","320701000500-001","STUFFING TUBE,BRASS,CABLE OD","4","4","07/11/2011","28","06/13/2011"," EA   ","0","0","4"," No     ","06/28/2011","06/28/2011","179.8","719.2",""
"8028","465","321","      ","    321-02-00467","320701000500-001","STUFFING TUBE,BRASS,CABLE OD","4","4","07/11/2011","28","06/13/2011"," EA   ","0","0","4"," No     ","06/28/2011","06/28/2011","179.8","719.2",""
"8028","465","321","      ","    321-02-00493","380400000019-001","GROUNDING ASSY,CBL SHLD,B SI","62","2","06/02/2014","120","02/02/2014"," EA   ","0","0","2"," No     ","06/29/2011","06/09/2015","127.59","255.18",""
"8028","465","321","      ","    321-02-00515","320701000500-002","STUFFING TUBE, SIZE R, BRASS","5","5","07/11/2011","123","03/10/2011"," EA   ","0","0","5"," No     ","06/29/2011","06/29/2011","112.14","560.7",""
"8028","465","321","      ","    321-02-00517","320706000500-001","STUFFING TUBE,SIZE B        ","6","6","06/30/2011","49","05/12/2011"," EA   ","0","0","6"," No     ","06/29/2011","06/29/2011","16.67","100.02",""
"8028","465","321","      ","    321-02-00520","322504020000-001","ROTEC R FRAME, R75, FOR 3"" P","1","1","06/30/2011","42","05/19/2011"," EA   ","0","0","1"," No     ","06/29/2011","06/29/2011","44.27","44.27",""
"8028","465","321","      ","    321-02-00524","321906000000-003","STUFFING TUBE REDUCER, FROM ","24","24","06/30/2011","49","05/12/2011"," EA   ","0","0","24"," No     ","06/29/2011","06/29/2011","31.1","746.4",""
"8028","465","321","      ","    321-02-00526","310916080052-001","2"" EMT CONNECTOR, STEEL, COM","15","1","06/09/2014","42","04/28/2014"," EA   ","0","0","1"," No     ","06/29/2011","06/09/2014","9.42","9.42",""
"8028","465","321","      ","    321-02-00527","320802000017-001","2"" EMT COUPLING, STEEL COMPR","14","2","06/09/2014","42","04/28/2014"," EA   ","0","0","2"," No     ","06/29/2011","06/09/2014","12.64","25.28",""
"8028","465","321","      ","    321-02-00528","360302041540-001","HOFFMAN BOX, 8 X 6 X 3.5,   ","2","2","07/11/2011","56","05/16/2011"," EA   ","0","0","2"," No     ","06/29/2011","06/29/2011","185.298","370.596",""
"8028","465","321","      ","    321-02-00529","322624000017-001","2"" BUSHING, WESCO #687855-14","12","12","07/11/2011","42","05/30/2011"," EA   ","0","0","12"," No     ","06/29/2011","06/29/2011","0.49","5.88",""
"8028","465","321","      ","    321-02-00537","322404020000-006","ROXTEC RS 125, RS SEAL 5"" DI","7","7","07/16/2014","123","03/15/2014"," EA   ","0","0","7"," No     ","06/29/2011","07/16/2014","115.57","808.99",""
"8028","465","321","      ","    321-02-00576","322006000200-002","CROSSTIER, CABLEWAY CHANNEL ","54","54","09/30/2013","42","08/19/2013"," EA   ","18","0","36"," No     ","05/23/2013","02/03/2016","5.93","213.48",""
"8028","465","321","      ","    321-02-00578","322102000200-001","TIER BAR, CABLEWAY, ""T"" TYPE","12","12","06/10/2013","42","04/29/2013"," EA   ","0","0","12"," No     ","06/10/2013","06/10/2013","8.95","107.4",""
"8028","465","321","      ","    321-02-00587","320704001900-001","STUFFING TUBE, STAINLESS STE","6","2","07/05/2013","42","05/24/2013"," EA   ","0","0","2"," No     ","06/28/2013","10/30/2014","140.94","281.88",""
"8028","465","321","      ","    321-02-00591","320703000500-001","ADAPTER, STUFFING TUBE, SIZE","1","1","07/26/2013","35","06/21/2013"," EA   ","0","0","1"," No     ","07/15/2013","07/15/2013","177.42","177.42",""
"8028","465","321","      ","    321-02-00603","710302390000-001","LOCKNUT, 6"", STEEL          ","5","5","09/24/2013","70","07/16/2013"," EA   ","0","0","5"," No     ","09/24/2013","09/24/2013","22","110",""
"8028","465","321","      ","    321-02-00630","385702000000-002","BRACKET, UNIVERSAL MOUNTING,","220","170","03/10/2014","14","02/24/2014"," EA   ","0","0","170"," No     ","02/28/2014","10/31/2014","12.02","2043.4",""
"8028","465","321","      ","    321-02-00639","330602000000-001","SWAYBRACE, 1-1/2"" X 36"", STL","10","7","04/14/2014","180","10/16/2013"," EA   ","0","0","7"," No     ","03/30/2014","03/30/2014","26.14","182.98",""
"8028","465","321","      ","    321-02-00640","320603000519-001","GROUND HUB, SST 316, 3"", LOW","2","2","08/01/2014","123","03/31/2014"," EA   ","0","0","2"," No     ","04/02/2014","07/31/2014","198.5","397",""
"8028","465","321","      ","    321-02-00645","320603000518-001","HUB, CABLE ENTRY, 2-1/2"", CR","8","6","08/01/2014","42","06/20/2014"," EA   ","0","0","6"," No     ","04/07/2014","07/31/2014","166.72","1000.32",""
"8028","465","321","      ","    321-02-00653","320616000623-001","CONDUIT BODY, LB, 3-1/2""    ","2","2","04/10/2014","123","12/08/2013"," EA   ","0","0","2"," No     ","04/10/2014","04/10/2014","141.9","283.8",""
