"Proj","SWBS","Item","Description","Noun 1","Noun 2","NRE","Vendor","PO","Line","Unit Price","Order Qty","Delivered Qty","Pending Qty","Pending Amnt","Delv.date","Payment Terms","Ledger Account","CLIN","Effort","","","","","","","","","","",""
"469","453","453-01-00001-847","BACKSHELL, DIN 89280 ","BACKSHELL ","                  ","   ","104945","639356","26","0","1","0","1","0","05/01/2013","8","         ","            ","","","","","","","","","","","",""
"469","453","453-01-00001-848","BACKSHELL, DIN 89280 ","BACKSHELL ","                  ","   ","104945","639356","27","0","1","0","1","0","05/01/2013","8","         ","            ","","","","","","","","","","","",""
"469","453","453-01-00001-849","CONNECTOR, 847-25-F5 ","CONNECTOR ","                  ","   ","104945","639356","28","0","1","0","1","0","05/01/2013","8","         ","            ","","","","","","","","","","","",""
"469","453","453-01-00001-851","CONNECTOR, 847-25-F5 ","CONNECTOR ","                  ","   ","104945","639356","30","0","2","0","2","0","05/01/2013","8","         ","            ","","","","","","","","","","","",""
"469","453","453-01-00001-852","BACKSHELL, VG95343T0 ","BACKSHELL ","                  ","   ","104945","639356","31","0","1","0","1","0","05/01/2013","8","         ","            ","","","","","","","","","","","",""
"469","453","453-01-00001-853","CONNECTOR, ELEC, CIR ","CONNECTOR ","ELECTRIC          ","   ","104945","639356","32","0","1","0","1","0","05/01/2013","8","         ","            ","","","","","","","","","","","",""
"469","453","453-01-00001-854","BACKSHELL, VG95343T0 ","BACKSHELL ","                  ","   ","104945","639356","33","0","3","0","3","0","05/01/2013","8","         ","            ","","","","","","","","","","","",""
"469","453","453-01-00001-855","CONNECTOR, ELEC, PLU ","CONNECTOR ","ELECTRIC          ","   ","104945","639356","34","0","1","0","1","0","05/01/2013","8","         ","            ","","","","","","","","","","","",""
"469","453","453-01-00001-859","CONNECTOR, VG95328M1 ","CONNECTOR ","                  ","   ","104945","639356","36","0","1","0","1","0","05/01/2013","8","         ","            ","","","","","","","","","","","",""
"469","453","453-01-00001-860","CONNECTOR, RF, UG959 ","CONNECTOR ","                  ","   ","104945","639356","37","0","1","0","1","0","05/01/2013","8","         ","            ","","","","","","","","","","","",""
"469","453","453-01-00001-861","CONNECTOR, DAMA15P   ","CONNECTOR ","                  ","   ","104945","639356","38","0","1","0","1","0","05/01/2013","8","         ","            ","","","","","","","","","","","",""
"469","453","453-01-00001-862","CONNECTOR, 847-48-F5 ","CONNECTOR ","                  ","   ","104945","639356","39","0","1","0","1","0","05/01/2013","8","         ","            ","","","","","","","","","","","",""
"469","453","453-01-00001-8F3","BACKSHELL, VG95343T0 ","BACKSHELL ","                  ","   ","104945","639356","41","0","1","0","1","0","05/01/2013","8","         ","            ","","","","","","","","","","","",""
"469","453","453-01-00001-8F5","CONNECTOR, N-JACK (M ","CONNECTOR ","N-JACK            ","   ","104945","639356","42","0","2","0","2","0","05/01/2013","8","         ","            ","","","","","","","","","","","",""
"469","453","453-01-00001-8F6","CONNECTOR, RF, L4TNM ","CONNECTOR ","                  ","   ","104945","639356","43","0","2","0","2","0","05/01/2013","8","         ","            ","","","","","","","","","","","",""
"469","453","453-01-00001-8F7","CONNECTOR, AL5NM-PS  ","CONNECTOR ","                  ","   ","104945","639356","44","0","4","0","4","0","05/01/2013","8","         ","            ","","","","","","","","","","","",""
"469","453","453-01-00001-8F8","BACKSHELL, 4301152-1 ","BACKSHELL ","                  ","   ","104945","639356","45","0","1","0","1","0","05/01/2013","8","         ","            ","","","","","","","","","","","",""
"469","453","453-01-00001-8F9","CONNECTOR, COAXIAL,  ","CONNECTOR ","COAXIAL           ","   ","104945","639356","46","0","8","0","8","0","05/01/2013","8","         ","            ","","","","","","","","","","","",""
"469","453","453-01-00001-8G0","CONNECTOR, MS3406D16 ","CONNECTOR ","                  ","   ","104945","639356","47","0","4","0","4","0","05/01/2013","8","         ","            ","","","","","","","","","","","",""
"469","453","453-01-00001-8G1","CLAMP ASSEMBLY, CABL ","ASSEMBLY  ","CLAMP             ","   ","104945","639356","48","0","1","0","1","0","05/01/2013","8","         ","            ","","","","","","","","","","","",""
"469","453","453-01-00001-8G2","CLAMP ASSEMBLY, CABL ","ASSEMBLY  ","CLAMP             ","   ","104945","639356","49","0","1","0","1","0","05/01/2013","8","         ","            ","","","","","","","","","","","",""
"469","453","453-01-00001-8G3","CLAMP ASSEMBLY, CABL ","ASSEMBLY  ","CLAMP             ","   ","104945","639356","50","0","1","0","1","0","05/01/2013","8","         ","            ","","","","","","","","","","","",""
"469","453","453-01-00001-8G4","CONNECTOR, M85049/48 ","CONNECTOR ","                  ","   ","104945","639356","51","0","1","0","1","0","05/01/2013","8","         ","            ","","","","","","","","","","","",""
"469","453","453-01-00001-8G5","TERMINAL LUG, AS1714 ","LUG       ","TERMINAL          ","   ","104945","639356","52","0","4","0","4","0","05/01/2013","8","         ","            ","","","","","","","","","","","",""
"469","453","453-01-00001-8G6","CLAMP ASSEMBLY, TERM ","ASSEMBLY  ","CLAMP             ","   ","104945","639356","53","0","4","0","4","0","05/01/2013","8","         ","            ","","","","","","","","","","","",""
"469","453","453-01-00001-8G7","CLAMP ASSEMBLY, TERM ","ASSEMBLY  ","CLAMP             ","   ","104945","639356","54","0","1","0","1","0","05/01/2013","8","         ","            ","","","","","","","","","","","",""
"469","453","453-01-00001-8G8","CLAMP ASSEMBLY, TERM ","ASSEMBLY  ","CLAMP             ","   ","104945","639356","55","0","1","0","1","0","05/01/2013","8","         ","            ","","","","","","","","","","","",""
"469","453","453-01-00001-8G9","SOLDER SLEEVE, COAXI ","SLEEVE    ","SOLDER            ","   ","104945","639356","56","0","4","0","4","0","05/01/2013","8","         ","            ","","","","","","","","","","","",""
"469","453","453-01-00001-8H0","CONNECTOR, 4020GRAU  ","CONNECTOR ","                  ","   ","104945","639356","57","0","1","0","1","0","05/01/2013","8","         ","            ","","","","","","","","","","","",""
"469","453","453-01-00001-8H1","BOOT, HEAT SHRINK, R ","BOOT      ","SHRINK            ","   ","104945","639356","58","0","1","0","1","0","05/01/2013","8","         ","            ","","","","","","","","","","","",""
"469","453","453-01-00001-8H2","BOOT, HEAT SHRINK, R ","BOOT      ","SHRINK            ","   ","104945","639356","59","0","1","0","1","0","05/01/2013","8","         ","            ","","","","","","","","","","","",""
"469","453","453-01-00001-8H3","BOOT, RIGHT ANGLE, H ","BOOT      ","RIGHT ANGLE       ","   ","104945","639356","60","0","1","0","1","0","05/01/2013","8","         ","            ","","","","","","","","","","","",""
"469","453","453-01-00001-8H4","BOOT, RIGHT ANGLE, H ","BOOT      ","RIGHT ANGLE       ","   ","104945","639356","61","0","4","0","4","0","05/01/2013","8","         ","            ","","","","","","","","","","","",""
"469","453","453-01-00001-8H5","BOOT, RIGHT ANGLE, H ","BOOT      ","RIGHT ANGLE       ","   ","104945","639356","62","0","1","0","1","0","05/01/2013","8","         ","            ","","","","","","","","","","","",""
"469","453","453-01-00001-8H6","BOOT, RIGHT ANGLE, H ","BOOT      ","RIGHT ANGLE       ","   ","104945","639356","63","0","6","0","6","0","05/01/2013","8","         ","            ","","","","","","","","","","","",""
"469","453","453-01-00001-8H7","BOOT, RIGHT ANGLE, H ","BOOT      ","RIGHT ANGLE       ","   ","104945","639356","64","0","1","0","1","0","05/01/2013","8","         ","            ","","","","","","","","","","","",""
"469","453","453-01-00001-8V0","CONNECTOR, M39012/02 ","CONNECTOR ","                  ","   ","104945","639356","65","0","7","0","7","0","05/01/2013","8","         ","            ","","","","","","","","","","","",""
"469","453","453-01-00001-8V1","TEE ADAPTER, UG-28A/ ","ADAPTER   ","TEE               ","   ","104945","639356","66","0","7","0","7","0","05/01/2013","8","         ","            ","","","","","","","","","","","",""
"469","453","453-01-00001-8V2","CONNECTOR, PE6001-15 ","CONNECTOR ","                  ","   ","104945","639356","67","0","7","0","7","0","05/01/2013","8","         ","            ","","","","","","","","","","","",""
"469","453","453-01-00001-82A","GASKET               ","GASKET    ","                  ","   ","104945","639356","105","0","2","1","1","0","07/03/2014","8","         ","            ","","","","","","","","","","","",""
"469","453","453-01-00001-82G","HEXAGON SCREW (CABIN ","SCREW     ","HEXAGON           ","   ","104945","639356","110","0","4","2","2","0","07/03/2014","8","         ","            ","","","","","","","","","","","",""
"469","453","453-01-00001-82J","WASHER (CABINET #5)  ","WASHER    ","                  ","   ","104945","639356","112","0","4","2","2","0","07/03/2014","8","         ","            ","","","","","","","","","","","",""
"469","453","453-01-00001-82M","WASHER (CABINET #2 A ","WASHER    ","                  ","   ","104945","639356","114","0","40","24","16","0","07/03/2014","8","         ","            ","","","","","","","","","","","",""
"469","453","453-01-00001-82U","HEXAGON SCREW (CABIN ","SCREW     ","HEXAGON           ","   ","104945","639356","119","0","32","24","8","0","07/03/2014","8","         ","            ","","","","","","","","","","","",""
"469","453","453-01-00001-8SD","SHOCK FRAME WITH SHO ","FRAME     ","SHOCK             ","   ","104945","639356","158","0","1","0","1","0","05/15/2014","8","         ","            ","","","","","","","","","","","",""
"469","453","453-01-00001-8SA","SHOCK FRAME WITH SHO ","FRAME     ","SHOCK             ","   ","104945","639356","159","0","1","0","1","0","05/15/2014","8","         ","            ","","","","","","","","","","","",""
"469","453","453-01-00001-866","TRAVELLING WAVE TUBE ","UNIT      ","TRAVELLING WAVE TU","   ","104945","639356","168","0","1","0","1","0","08/07/2014","8","         ","            ","","","","","","","","","","","",""
"469","453","453-01-00001-8VA","TRANSMITTER HIGH POW ","TRANSMITTE","RADAR             ","   ","104945","639356","169","0","1","0","1","0","07/03/2014","8","         ","            ","","","","","","","","","","","",""
"469","453","453-01-00001-8SA","SHOCK FRAME WITH SHO ","FRAME     ","SHOCK             ","   ","104945","639356","170","0","1","0","1","0","07/30/2014","8","         ","            ","","","","","","","","","","","",""
"469","453","453-01-00001-8SB","SHOCK FRAME WITH SHO ","FRAME     ","SHOCK             ","   ","104945","639356","171","0","1","0","1","0","07/30/2014","8","         ","            ","","","","","","","","","","","",""
"469","453","453-01-00001-8SC","SHOCK FRAME WITH SHO ","FRAME     ","SHOCK             ","   ","104945","639356","172","0","1","0","1","0","07/30/2014","8","         ","            ","","","","","","","","","","","",""
"469","453","453-01-00001-8SD","SHOCK FRAME WITH SHO ","FRAME     ","SHOCK             ","   ","104945","639356","173","0","1","0","1","0","07/30/2014","8","         ","            ","","","","","","","","","","","",""
"469","453","453-01-00001-8SJ","SHOCK FRAME WITH SHO ","FRAME     ","SHOCK             ","   ","104945","639356","174","0","1","0","1","0","07/30/2014","8","         ","            ","","","","","","","","","","","",""
"469","453","453-01-00001-8SI","SHOCK FRAME WITH SHO ","FRAME     ","SHOCK             ","   ","104945","639356","175","0","1","0","1","0","07/30/2014","8","         ","            ","","","","","","","","","","","",""
"469","453","453-01-00001-82E","CLAMP                ","CLAMP     ","                  ","   ","104945","639356","187","0","2","0","2","0","07/30/2014","8","         ","            ","","","","","","","","","","","",""
"469","453","453-01-00001-81B","HOSE                 ","HOSE      ","                  ","   ","104945","639356","188","0","1","0","1","0","07/30/2014","8","         ","            ","","","","","","","","","","","",""
"469","453","453-01-00001-82F","CLAMP                ","CLAMP     ","                  ","   ","104945","639356","189","0","6","0","6","0","07/30/2014","8","         ","            ","","","","","","","","","","","",""
"469","453","453-01-00001-81C","HOSE                 ","HOSE      ","                  ","   ","104945","639356","190","0","1","0","1","0","07/30/2014","8","         ","            ","","","","","","","","","","","",""
"469","453","453-01-00001-81G","CABLE W87            ","CABLE     ","                  ","   ","104945","639356","202","0","1","0","1","0","07/30/2014","8","         ","            ","","","","","","","","","","","",""
