"SWBS","Item#","Desc.","UOM","Qty","Unit Cost","Ext. Cost","","","","","","",""
"529","529-03-B0371","BRAZOLET 3""NOM RUN 3-1/8""""O.D ","EA ","1","$15.67","$15.67","","","","","","",""
"529","529-03-B0372","BRAZOLET 4"" NOM RUN 4-1/8""    ","EA ","1","$22.98","$22.98","","","","","","",""
"529","529-03-C0011","DK/BHD SLV,4 IPS,STL,PLAIN,X 5","EA ","8","$20.03","$160.21","","","","","","",""
"529","529-03-C0124","DK/BHD SLV,2""STL,PL,TO FIT CNA","EA ","4","$7.30","$29.20","","","","","","",""
"529","529-03-C0126","DK/BHD SLV,3 IPS,STL,PLAIN,TO ","EA ","11","$11.66","$128.27","","","","","","",""
"529","529-03-C0128","DK/BHD SLV, 4 IPS, STL, PLAIN,","EA ","16","$15.97","$255.53","","","","","","",""
"529","529-03-C0130","DK/BHD SLV,6 IPS,STL,PLAIN    ","EA ","1","$40.05","$40.05","","","","","","",""
"529","529-03-C0131","DK/BHD SLV,6 IPS,STL,PLAIN    ","EA ","3","$56.40","$169.20","","","","","","",""
"529","529-03-C1048","DK/BHD SLEEVE, 4""             ","EA ","7","$32.70","$228.91","","","","","","",""
"529","529-03-C1050","DK/BHD SLEEVE, 6""             ","EA ","3","$86.19","$258.57","","","","","","",""
"529","529-03-F0012","FLANGE,NAVY,4""IPS,CLASS 25    ","EA ","6","$104.87","$629.21","","","","","","",""
"529","529-03-F0013","FLANGE,NAVY,5""IPS,CLASS 25    ","EA ","3","$149.58","$448.73","","","","","","",""
"529","529-03-F0014","FLANGE,NAVY,6""IPS,CLASS 25    ","EA ","20","$188.59","$3,771.88","","","","","","",""
"529","529-03-F0040","FLANGE, 3"" IPS, CLASS 150, FUL","EA ","8","$78.05","$624.38","","","","","","",""
"529","529-03-F0043","FLANGE, 5"" IPS, CLASS 150, FUL","EA ","1","$157.36","$157.36","","","","","","",""
"529","529-03-F0044","FLANGE, 6"" IPS, CLASS 150, FUL","EA ","13","$237.13","$3,082.74","","","","","","",""
"529","529-03-F9015","FLANGE, 4"" IPS, WN, 150 LB    ","EA ","1","$312.77","$312.77","","","","","","",""
"529","529-03-F9029","FLANGE,NAVY, SW, 250 LB, 3""IPS","EA ","2","$127.46","$254.92","","","","","","",""
"529","529-03-F9031","FLANGE, NAVY, 4"" IPS, 90-10 CU","EA ","4","$180.02","$720.06","","","","","","",""
"529","529-03-F9033","FLG NPS, 150 LB. SWLDG        ","EA ","7","$187.76","$1,314.34","","","","","","",""
"529","529-03-F9034","FLANGE, 8"", NAVY, NPS         ","EA ","3","$505.10","$1,515.31","","","","","","",""
"529","529-03-F9041","FLANGE, 3""IPS, NAVY, SW       ","EA ","10","$185.31","$1,853.09","","","","","","",""
"529","529-03-F9042","FLANGE, 4""IPS, NAVY, SW       ","EA ","8","$247.79","$1,982.33","","","","","","",""
"529","529-03-F9059","FLANGE, 3"" IPS, CLASS 200,    ","EA ","22","$78.05","$1,717.05","","","","","","",""
"529","529-03-F9060","FLANGE, 4"" IPS, CLASS 200,    ","EA ","11","$113.15","$1,244.67","","","","","","",""
"529","529-03-F9062","FLANGE, 6"" IPS, CLASS 200,    ","EA ","32","$206.80","$6,617.45","","","","","","",""
"529","529-03-F9074","FLANGE, 6"" IPS, CNA 90:10     ","EA ","2","$390.39","$780.78","","","","","","",""
"529","529-03-F9075","FLANGE, 8"" IPS, 90-10 CU-NI   ","EA ","1","$470.68","$470.68","","","","","","",""
"529","529-03-F9102","FLANGE, 4"" IPS, FF, SW, CU-NI ","EA ","1","$438.23","$438.23","","","","","","",""
"529","529-03-F9140","FLANGE, NAVY, 4"" IPS, 90-10 CU","EA ","2","$464.23","$928.46","","","","","","",""
"529","529-03-L0009","ELB, 90 DEGREE, 2"" IPS, SILB, ","EA ","12","$16.75","$201.02","","","","","","",""
"529","529-03-L0024","ELL, 45 DEGREE, 2"" IPS, SILB, ","EA ","12","$15.95","$191.40","","","","","","",""
"529","529-03-L0208","ELL,90 DEGREE,2"" IPS, LNG TRN,","EA ","5","$27.71","$138.56","","","","","","",""
"529","529-03-L0296","ELL 90,L.R.,3                 ","EA ","30","$61.28","$1,838.28","","","","","","",""
"529","529-03-L0298","ELL 90,L.R.,4 IPS,CPR NKL,90-1","EA ","30","$93.24","$2,797.12","","","","","","",""
"529","529-03-L0299","ELL 90,L.R.,5 IPS,CPR NKL,90-1","EA ","1","$209.97","$209.97","","","","","","",""
"529","529-03-L0300","ELL 90,L.R.,6 IPS,CPR NKL,90-1","EA ","46","$287.53","$13,226.37","","","","","","",""
"529","529-03-L0306","ELB, 90 DEG, 3"" IPS, SR, CL 20","EA ","4","$57.27","$229.08","","","","","","",""
"529","529-03-L0308","ELB, 90 DEG, 4"" IPS, SR, CL 20","EA ","10","$91.48","$914.83","","","","","","",""
"529","529-03-L0310","ELB, 90 DEGREE, 6"" IPS, SR, CL","EA ","16","$263.60","$4,217.59","","","","","","",""
"529","529-03-L0323","ELL 45,B.W.,3 IPS,CPR NKL,90-1","EA ","37","$47.81","$1,768.97","","","","","","",""
"529","529-03-L0325","ELL 45 DEGREES, B.W.,4 IPS,CPR","EA ","40","$71.59","$2,863.54","","","","","","",""
"529","529-03-L0327","ELL 45,B.W.,6 IPS,CPR NKL,90-1","EA ","24","$213.16","$5,115.91","","","","","","",""
"529","529-03-L0338","ELB, 90 DEG., 2"" IPS, 400     ","EA ","11","$51.26","$563.83","","","","","","",""
"529","529-03-L0345","ELB, 45 DEG., 2"" IPS, 400     ","EA ","1","$49.00","$49.00","","","","","","",""
"529","529-03-L9067","ELBOW, 45, 4""IPS, BW, CU-NI   ","EA ","1","$100.50","$100.50","","","","","","",""
"529","529-03-L9117","ELL 90 L.R.,B.W.,4 IPS        ","EA ","3","$9.44","$28.32","","","","","","",""
"529","529-03-M9054","DECK DRAIN, 2"", IPS, 70-30 CU-","EA ","10","$492.09","$4,920.94","","","","","","",""
"529","529-03-M9085","OVERBOARD DISCHARGE CONNECTION","EA ","8","$1,495.65","$11,965.20","","","","","","",""
"529","529-03-R0302","RDCR, CONC, 4"" X 2"", IPS, CL 2","EA ","4","$58.82","$235.29","","","","","","",""
"529","529-03-R0303","RED B.W.4X3 IPS,CPR NKL,90-10,","EA ","3","$40.65","$121.95","","","","","","",""
"529","529-03-R0467","RED CONC B.W. 3X2-1/2 IPS,CPR ","EA ","6","$35.07","$210.45","","","","","","",""
"529","529-03-R0468","RED B.W.3X2 IPS,CPR NKL,90-10,","EA ","18","$35.07","$631.34","","","","","","",""
"529","529-03-R0474","RED B.W.4X3 IPS,CPR NKL,90-10,","EA ","25","$40.65","$1,016.28","","","","","","",""
"529","529-03-R0480","RED B.W.6X4 IPS,CPR NKL,90-10,","EA ","2","$111.66","$223.32","","","","","","",""
"529","529-03-R0482","RED B.W. 5"" X 3"" IPS, 90-10   ","EA ","3","$100.10","$300.31","","","","","","",""
"529","529-03-R0487","RED B.W.8X6 IPS,CPR NKL,90-10,","EA ","14","$176.23","$2,467.26","","","","","","",""
"529","529-03-T0009","TEE, 2"" IPS,SILB,400 PSI WOG,W","EA ","1","$31.96","$31.96","","","","","","",""
"529","529-03-T0179","TEE B.W.3 IPS,CPR NKL,90-10,PL","EA ","6","$109.76","$658.53","","","","","","",""
"529","529-03-T0181","TEE B.W.4 IPS CPR NKL,90-10,PL","EA ","12","$217.60","$2,611.25","","","","","","",""
"529","529-03-T0183","TEE B.W.6 IPS,CPR NKL,90-10,PL","EA ","11","$306.67","$3,373.42","","","","","","",""
"529","529-03-T0289","TEE, RED, CU-NI, 3""RUNX2""BRANC","EA ","1","$91.51","$91.51","","","","","","",""
"529","529-03-T9052","TEE, REDUCING, 4 X 4 X 3, 90-1","EA ","7","$122.59","$858.15","","","","","","",""
"529","529-03-Y0017","Y-BRANCH, 3"" IPS, BW, CPR NKL,","EA ","1","$347.90","$347.90","","","","","","",""
"531","531-01-00900","VENDOR SERVICES               ","LO ","1","$6,266.52","$6,266.52","","","","","","",""
"531","531-01-E0001","DESALINATION PLANT, TO BE     ","EA ","2","$111,077.11","$222,154.22","","","","","","",""
"531","531-01-E0001-L02","MANUALS, TECHNICAL, PRELIMINAR","LO ","0","$0.01","$0.00","","","","","","",""
"531","531-01-E0001-L04","PROCEDURES, IN-PLANT TEST     ","LO ","1","$0.01","$0.01","","","","","","",""
"531","531-01-E0001-L06","REPORT, IN-PLANT TEST         ","LO ","1","$0.01","$0.01","","","","","","",""
"531","531-01-E0001-L07","REPORT, SHIPBOARD TEST, IAW   ","LO ","1","$0.01","$0.01","","","","","","",""
"531","531-01-E0001-L20","SUPPORT, VENDOR               ","LO ","1","$6,084.00","$6,084.00","","","","","","",""
"531","531-01-E0001-L22","MANUALS, TECHNICAL, FINAL     ","LO ","0","$0.01","$0.00","","","","","","",""
"531","531-01-E0001-L26","CERTIFICATE, IDENTICALITY     ","EA ","1","$0.01","$0.01","","","","","","",""
"531","531-01-INC01","INSTALLATION & CHECKOUT ITEMS-","LO ","1","$3,045.53","$3,045.53","","","","","","",""
"531","531-01-INCO1","FILTER, 5 MICRON, NIIN        ","EA ","2","$1,678.80","$3,357.60","","","","","","",""
"531","531-01-INCO2","ELEMENT, FILTER, WATER, NIIN  ","EA ","2","$14.62","$29.24","","","","","","",""
"533","533-01-00999","VENDOR SERVICES               ","EA ","1","$7,833.15","$7,833.15","","","","","","",""
"533","533-01-01P04","GAGE ASSY, PRESSURE NON-SEA   ","EA ","3","$342.73","$1,028.20","","","","","","",""
"533","533-01-05P02","GAGE ASSY, PRESSURE NON-SEA   ","EA ","1","$817.78","$817.78","","","","","","",""
"533","533-01-05P04","GAGE ASSY, PRESSURE NON-SEA   ","EA ","1","$817.78","$817.78","","","","","","",""
"533","533-01-09P04","GAGE ASSEMBLY, PRESSURE       ","EA ","1","$672.28","$672.28","","","","","","",""
"533","533-01-A9045","RED,SLDR,FTGXSLDR,5/8X1/2 NOM ","EA ","0","$1.78","$0.00","","","","","","",""
"533","533-01-CH001","J15/J16 PCW CHANGES           ","EA ","0","$532.35","$0.00","","","","","","",""
"533","533-01-CH002","GUN/DECOY CHANGE 6-12-09      ","EA ","2","$4,867.20","$9,734.40","","","","","","",""
"533","533-01-E0001","PUMP, POTABLE WATER CIRC      ","EA ","2","$11,759.36","$23,518.72","","","","","","",""
"533","533-01-E0001-L02","MANUALS, TECHNICAL, PRELIMINAR","LO ","0","$0.01","$0.00","","","","","","",""
"533","533-01-E0001-L22","MANUALS, TECHNICAL, FINAL     ","LO ","0","$0.01","$0.00","","","","","","",""
"533","533-01-E0001-L26","CERTIFICATE, IDENTICALITY     ","EA ","1","$0.01","$0.01","","","","","","",""
"533","533-01-E0002","PUMP, HOT WATER CIRCULATING   ","EA ","2","$8,727.50","$17,455.00","","","","","","",""
"533","533-01-E0002-L02","MANUALS, TECHNICAL, PRELIMINAR","LO ","0","$0.01","$0.00","","","","","","",""
"533","533-01-E0002-L22","MANUALS, TECHNICAL, FINAL     ","LO ","0","$0.01","$0.00","","","","","","",""
"533","533-01-E0002-L26","CERTIFICATE, IDENTICALITY     ","EA ","1","$0.01","$0.01","","","","","","",""
"533","533-01-E0003","HEATER, HOT POTABLE WATER, TO ","EA ","2","$35,997.00","$71,994.00","","","","","","",""
"533","533-01-E0003-800","RELIEF VALVE, SHIPPED LOOSE PT","EA ","2","$0.01","$0.02","","","","","","",""
"533","533-01-E0003-L02","MANUALS, TECHNICAL, PRELIMINAR","LO ","0","$0.01","$0.00","","","","","","",""
"533","533-01-E0003-L22","MANUALS, TECHNICAL, FINAL     ","LO ","0","$0.01","$0.00","","","","","","",""
"533","533-01-E0003-L26","CERTIFICATE, IDENTICALITY     ","EA ","1","$0.01","$0.01","","","","","","",""
"533","533-01-E0004","BROMINATOR, POTABLE WATER,    ","EA ","1","$27,552.55","$27,552.55","","","","","","",""
"533","533-01-E0004-800","5 HP MOTOR PUMP P/N 169082    ","EA ","1","$0.01","$0.01","","","","","","",""
"533","533-01-E0004-801","LINE STARTER P/N 169126       ","EA ","1","$0.01","$0.01","","","","","","",""
"533","533-01-E0004-802","BROMINE TEST KIT P/N 169077   ","EA ","1","$0.01","$0.01","","","","","","",""
"533","533-01-E0004-803","SSFM-100BC RECIRCULATING BROM ","EA ","1","$0.01","$0.01","","","","","","",""
"533","533-01-E0004-804","OPERATING INSTRUCTION PLAQUE  ","EA ","1","$0.01","$0.01","","","","","","",""
"533","533-01-E0004-805","BROMINE CARTRIDGE             ","EA ","12","$0.01","$0.12","","","","","","",""
"533","533-01-E0004-L02","MANUALS, TECHNICAL, PRELIMINAR","LO ","0","$0.01","$0.00","","","","","","",""
"533","533-01-E0004-L22","MANUALS, TECHNICAL, FINAL     ","LO ","0","$0.01","$0.00","","","","","","",""
"533","533-01-E0004-L26","CERTIFICATE, IDENTICALITY     ","EA ","1","$0.01","$0.01","","","","","","",""
"533","533-01-E0005","BROMINATOR, POTABLE WATER, TO ","EA ","1","$0.01","$0.01","","","","","","",""
"533","533-01-E0005-800","BYPASS HEADER ASSY            ","EA ","1","$0.01","$0.01","","","","","","",""
"533","533-01-E0005-801","FEEDER ASSY, P/N 169021       ","EA ","1","$0.01","$0.01","","","","","","",""
"533","533-01-E0005-802","DUAL FEED VALVE ASSY          ","EA ","1","$0.01","$0.01","","","","","","",""
"533","533-01-E0005-803","OPERATING INSTRUCTION PLATE   ","EA ","1","$0.01","$0.01","","","","","","",""
"533","533-01-E0005-804","HOSE P/N 244253               ","LF ","1","$0.01","$0.01","","","","","","",""
"533","533-01-E0005-805","CLAMPS, P/N 143652            ","EA ","1","$0.01","$0.01","","","","","","",""
"533","533-01-E0005-806","BROMINE CARTRIDGE             ","EA ","12","$0.01","$0.13","","","","","","",""
"533","533-01-E0005-L02","MANUALS, TECHNICAL, PRELIMINAR","LO ","0","$0.01","$0.00","","","","","","",""
"533","533-01-E0005-L22","MANUALS, TECHNICAL, FINAL     ","LO ","0","$0.01","$0.00","","","","","","",""
"533","533-01-E0005-L26","CERTIFICATE, IDENTICALITY     ","EA ","1","$0.01","$0.01","","","","","","",""
"533","533-01-E0006","BOOSTER HEATER, ELECTRIC      ","EA ","1","$2,633.36","$2,633.36","","","","","","",""
"533","533-01-E0006-L02","MANUALS, TECHNICAL, PRELIMINAR","LO ","0","$0.01","$0.00","","","","","","",""
"533","533-01-E0006-L22","MANUALS, TECHNICAL, FINAL     ","LO ","0","$0.01","$0.00","","","","","","",""
"533","533-01-INCO1","CARTRIDGE, WATER DEMINERALIZER","EA ","2","$87.18","$174.36","","","","","","",""
"533","533-01-M0001","VACUUM BREAKER 3/4""           ","EA ","16","$15.60","$249.53","","","","","","",""
"533","533-01-M0002","BACKFLOW PREVENTER            ","EA ","2","$333.96","$667.92","","","","","","",""
"533","533-01-M0003","BACKFLOW PREVENTER            ","EA ","8","$173.00","$1,383.99","","","","","","",""
"533","533-01-M0004","BACLFLOW PREVENTER            ","EA ","3","$121.31","$363.94","","","","","","",""
"533","533-01-M0005","VACUUM BREAKER 1 1/2""         ","EA ","1","$91.26","$91.26","","","","","","",""
"533","533-01-M0006","BACKFLOW PREVENTOR, 3/4"" IPS  ","EA ","8","$16.22","$129.79","","","","","","",""
"533","533-01-M0007","NOZZLE, 3/8"", FULL JET        ","EA ","28","$81.54","$2,283.00","","","","","","",""
"533","533-01-M0008","BACKFLOW PREVENTOR, 1-1/2"" IPS","EA ","1","$77.75","$77.75","","","","","","",""
"533","533-01-M0009","VACUUM BREAKER, 1/4"" FPT ENDS ","EA ","3","$23.49","$70.48","","","","","","",""
"533","533-01-M9038","VALVE, HOSE BIBB, BRZ, 125 PSI","EA ","1","$4.56","$4.56","","","","","","",""
"533","533-01-M9039","VALVE, 90 DEG B1BB NOSE, DRAIN","EA ","0","$4.08","$0.00","","","","","","",""
"533","533-01-M9109","QUICK DISCONNECT, 3/4"", MALE G","EA ","4","$8.21","$32.85","","","","","","",""
"533","533-01-S0001","STRAINER, Y-TYPE, 3/4"" IPS    ","EA ","0","$38.53","$0.00","","","","","","",""
"533","533-01-SG001","LIQUID LEVEL GAGE, ERNST,     ","EA ","1","$410.67","$410.67","","","","","","",""
"533","533-01-TH001","THERMOMETER, DIAL, BMTLC, 3"", ","EA ","0","$33.84","$0.00","","","","","","",""
"533","533-01-U0038","UNION,SLDR,1/2""NOM CU SIZE, WR","EA ","0","$4.80","$0.00","","","","","","",""
"533","533-01-V0001","VALVE, 1/2"" IPS, 0.5 GPM      ","EA ","6","$101.08","$606.45","","","","","","",""
"533","533-01-V0002","VALVE, BALL, 3/4""IPS, BRONZE  ","EA ","2","$831.48","$1,662.96","","","","","","",""
"533","533-01-V0005","VALVE, GLOBE STOP, 1/2"" F.I.P.","EA ","25","$12.12","$302.93","","","","","","",""
"533","533-01-V0006","VALVE, GLOBE STOP, 3/8"" F.I.P.","EA ","20","$12.12","$242.35","","","","","","",""
"533","533-01-V0012","VALVE, BALL, 2-WAY, 1-1/2"" IPS","EA ","1","$1,022.11","$1,022.11","","","","","","",""
"533","533-01-V0051","VALVE, GATE, 2-1/2"" IPS, BRZ, ","EA ","4","$652.51","$2,610.04","","","","","","",""
"533","533-01-V0099","VALVE, GATE, 1/4"" NOM, BRZ, UN","EA ","30","$31.45","$943.63","","","","","","",""
"533","533-01-V0100","VALVE, GATE, 3/8""             ","EA ","12","$31.45","$377.45","","","","","","",""
"533","533-01-V0101","VALVE, GATE, 1/2""             ","EA ","120","$25.24","$3,028.62","","","","","","",""
"533","533-01-V0102","VALVE, GATE, 3/4"" NOM, BRZ, UN","EA ","70","$29.73","$2,081.13","","","","","","",""
"533","533-01-V0103","VALVE, GATE, 1"" NOM, BRZ, UNB,","EA ","15","$40.79","$611.90","","","","","","",""
"533","533-01-V0104","VALVE, GATE, 1-1/4"" NOM, BRZ, ","EA ","7","$56.35","$394.44","","","","","","",""
"533","533-01-V0105","VALVE, GATE, 1-1/2"" NOM, BRZ, ","EA ","20","$68.79","$1,375.80","","","","","","",""
"533","533-01-V0106","VALVE, GATE, 2"" NOM, BRZ, UNB,","EA ","25","$106.14","$2,653.38","","","","","","",""
"533","533-01-V0108","VALVE, GLOBE, 3/8"" NOM, BRZ, U","EA ","4","$39.21","$156.85","","","","","","",""
"533","533-01-V0109","VALVE, GLOBE, 1/2"" NOM, BRZ, U","EA ","5","$39.55","$197.73","","","","","","",""
"533","533-01-V0110","VALVE, GLOBE, 3/4"" NOM, BRZ, U","EA ","3","$54.76","$164.27","","","","","","",""
"533","533-01-V0111","VALVE, GLOBE, 1"" NOM, BRZ, UNB","EA ","0","$53.15","$0.00","","","","","","",""
"533","533-01-V0112","VALVE, GLOBE, 3/4"" NOM, BRZ, U","EA ","3","$37.78","$113.33","","","","","","",""
"533","533-01-V0116","VALVE, SWING CHECK, 1/2"" NOM, ","EA ","2","$21.80","$43.60","","","","","","",""
"533","533-01-V0121","VALVE, SWING CHECK, 2"" NOM, BR","EA ","2","$104.44","$208.88","","","","","","",""
"533","533-01-V0140","VALVE, GLOBE STOP CHK, 2-1/2"" ","EA ","2","$659.10","$1,318.20","","","","","","",""
"533","533-01-V0152","VALVE,ANGLE,1-1/2IPS,BRONZE,FL","EA ","2","$585.03","$1,170.05","","","","","","",""
"533","533-01-V0736","VALVE, BALL, 2-WAY, 1-1/2"" IPS","EA ","0","$584.04","$0.00","","","","","","",""
"533","533-01-V0848","VALVE, GLOBE, STOP CHECK, 3/4""","EA ","16","$129.89","$2,078.29","","","","","","",""
"533","533-01-V0849","VALVE, GLOBE, STOP CHECK, 1"" N","EA ","2","$170.46","$340.93","","","","","","",""
"533","533-01-V0851","VALVE, GLOBE, STOP CHECK, 1-1/","EA ","2","$280.78","$561.55","","","","","","",""
"533","533-01-V0852","VALVE, GLOBE, STOP CHECK, 2""  ","EA ","4","$429.29","$1,717.15","","","","","","",""
"533","533-01-V666A","VALVE, GATE, 1/4"" IPS         ","EA ","1","$170.23","$170.23","","","","","","",""
"533","533-01-VPR01","VALVE, RELIEF                 ","EA ","0","$7,161.59","$0.00","","","","","","",""
"533","533-01-VPR02","VALVE, RELIEF                 ","EA ","0","$752.39","$0.00","","","","","","",""
"533","533-01-VPR03","VALVE, PRESSURE REDUCING, 3/4""","EA ","2","$366.81","$733.63","","","","","","",""
"533","533-01-VPR1A","VALVE, RELIEF, (2"" INLET * 3"" ","EA ","1","$1,216.80","$1,216.80","","","","","","",""
"533","533-01-VPR1A-L26","CERTIFICATE, IDENTICALITY     ","EA ","1","$0.01","$0.01","","","","","","",""
"533","533-01-VPR1A-L31","CERTIFICATE, CALIBRATABLE     ","EA ","1","$0.01","$0.01","","","","","","",""
"533","533-01-Y9004","Y-BRANCH, 1-1/2"", COPPER, DWV,","EA ","0","$18.81","$0.00","","","","","","",""
"533","533-01-Z0001","ADJ FROM FY08 TO FY09 BOM     ","LO ","1","$7,212.76","$7,212.76","","","","","","",""
"533","533-03-A0001","ADPT,FPT X M.SILB,1/4         ","EA ","6","$11.99","$71.91","","","","","","",""
"533","533-03-A0004","ADPT,FPT X M.SILB,3/4         ","EA ","2","$20.69","$41.37","","","","","","",""
"533","533-03-A0007","ADPT,FPT X M.SILB,1-1/2       ","EA ","1","$22.37","$22.37","","","","","","",""
"533","533-03-A0018","ADAPTER,1-1/2"" IPS, SILB X MPT","EA ","1","$18.15","$18.15","","","","","","",""
"533","533-03-A0019","ADAPTER, 2"" IPS,SILB X MPT,400","EA ","1","$19.36","$19.36","","","","","","",""
"533","533-03-A0022","ADPT, 1/2""NOM CU.SZ. X 3/4"" MT","EA ","2","$2.55","$5.09","","","","","","",""
"533","533-03-A0151","ADPT, 1/8""NOM CU.SZ. X 1/8"" MP","EA ","3","$5.52","$16.55","","","","","","",""
"533","533-03-A0152","ADAPTER, 1/4"" NOM CU. SIZE X 1","EA ","6","$4.37","$26.22","","","","","","",""
"533","533-03-A0153","ADPT, 3/8""NOM CU.SZ. X 3/8"" MP","EA ","15","$2.15","$32.25","","","","","","",""
"533","533-03-A0154","ADPT, 1/2""NOM X 1/2"" MPT, CPR ","EA ","58","$0.87","$50.58","","","","","","",""
"533","533-03-A0155","ADPT, 3/4"" NOM CU.SZ. X 3/4"" M","EA ","10","$1.46","$14.60","","","","","","",""
"533","533-03-A0158","ADPT, 1-1/2"" NOM CU.SZ.X 1-1/2","EA ","5","$6.43","$32.14","","","","","","",""
"533","533-03-A0161","ADPT, 3"" NOM CU. SZ. X 3"" MPT,","EA ","1","$55.16","$55.16","","","","","","",""
"533","533-03-A0162","RED,SLDR,FTGXSLDR,1/4X1/8,NOM ","EA ","10","$0.89","$8.92","","","","","","",""
"533","533-03-A0164","RED,SLDR,FTGXSLDR,3/8X1/8 NOM ","EA ","3","$1.13","$3.38","","","","","","",""
"533","533-03-A0165","RED,SLDR,FTGXSLDR,1/2X3/8 NOM ","EA ","11","$0.74","$8.14","","","","","","",""
"533","533-03-A0166","RED,SLDR,FTGXSLDR,1/2X1/4 NOM ","EA ","2","$0.82","$1.64","","","","","","",""
"533","533-03-A0167","RED, SLDR, FRGXSLDR, 3/4 X 1/2","EA ","9","$1.13","$10.13","","","","","","",""
"533","533-03-A0168","RED,SLDR,FTGXSLDR,3/4X3/8 NOM ","EA ","3","$1.47","$4.41","","","","","","",""
"533","533-03-A0169","RED,SLDR,FTGXSLDR,3/4X1/4 NOM ","EA ","7","$1.58","$11.07","","","","","","",""
"533","533-03-A0170","RED,SLDR,FTGXSLDR,1X3/4 NOM CU","EA ","7","$1.73","$12.14","","","","","","",""
"533","533-03-A0174","RED,SLDR,FTGXSLDR,1-1/4X3/4 NO","EA ","1","$3.18","$3.18","","","","","","",""
"533","533-03-A0176","RED,SLDR,FTGXSLDR,1-1/2X1-1/4 ","EA ","2","$4.16","$8.31","","","","","","",""
"533","533-03-A0177","RED,SLDR,FTGXSLDR,1-1/2X1 NOM ","EA ","1","$4.16","$4.16","","","","","","",""
"533","533-03-A0178","RED,SLDR,FTGXSLDR,1-1/2X3/4 NO","EA ","8","$4.16","$33.26","","","","","","",""
"533","533-03-A0179","RED,SLDR,FTGXSLDR,2X1-1/2 NOM ","EA ","13","$7.83","$101.77","","","","","","",""
"533","533-03-A0182","RED,SLDR,FTGXSLDR,2-1/2X2 NOM ","EA ","1","$15.58","$15.58","","","","","","",""
