"SWBS","Item#","Desc.","UOM","Qty","Unit Cost","Ext. Cost",""
"234","234-01-00001-807","FLEXIBLE ELEMENT              ","EA ","2","$0.01","$0.02",""
"234","234-01-00001-808","CLAMP SET                     ","EA ","40","$0.01","$0.40",""
"234","234-01-00001-809","CLAMP SPLICES                 ","EA ","40","$0.01","$0.40",""
"234","234-01-00001-810","GASKET                        ","EA ","2","$0.01","$0.02",""
"234","234-01-00001-811","HEX HEAD CAP SCREW            ","EA ","136","$0.01","$1.36",""
"234","234-01-00001-812","WASHER, FLAT                  ","EA ","272","$0.01","$2.72",""
"234","234-01-00001-813","NUT, SELF LOCKING HEX         ","EA ","136","$0.01","$1.36",""
"234","234-01-00001-814","VENTILATION EXPANSION JOINT   ","EA ","4","$0.01","$0.04",""
"234","234-01-00001-815","FLEXIBLE ELEMENT              ","EA ","4","$0.01","$0.04",""
"234","234-01-00001-816","CLAMP SET                     ","EA ","24","$0.01","$0.24",""
"234","234-01-00001-817","CLAMP SPLICES                 ","EA ","24","$0.01","$0.24",""
"234","234-01-00001-818","VENTILATION DAMPER            ","EA ","2","$0.01","$0.02",""
"234","234-01-00001-819","GASKET (DAMPER TO ENCLOSURE)  ","EA ","4","$0.01","$0.04",""
"234","234-01-00001-820","GASKET (DAMPER TO FLEX. JOINT)","EA ","4","$0.01","$0.04",""
"234","234-01-00001-821","HEX CAP SCREW                 ","EA ","144","$0.01","$1.44",""
"234","234-01-00001-822","HEX CAP SCREW                 ","EA ","160","$0.01","$1.60",""
"234","234-01-00001-823","WASHER, FLAT                  ","EA ","608","$0.01","$6.08",""
"234","234-01-00001-824","NUT, SELF LOCKING HEX         ","EA ","304","$0.01","$3.04",""
"234","234-01-00001-825","LUBE OIL COOLER               ","EA ","2","$0.01","$0.02",""
"234","234-01-00001-826","COLLAR, SLIDING FOOT          ","EA ","4","$0.01","$0.04",""
"234","234-01-00001-827","BUSHING SLIDING FOOT          ","EA ","4","$0.01","$0.04",""
"234","234-01-00001-828","COOLER ACCESSORIES            ","EA ","2","$0.01","$0.02",""
"234","234-01-00001-829","HEX CAP SCREW                 ","EA ","4","$0.01","$0.04",""
"234","234-01-00001-830","HEX CAP SCREW                 ","EA ","4","$0.01","$0.04",""
"234","234-01-00001-831","NUT, SELF LOCKING HEX         ","EA ","8","$0.01","$0.08",""
"234","234-01-00001-832","WASHER, FLAT                  ","EA ","16","$0.01","$0.16",""
"234","234-01-00001-833","HOSE ASS'Y COOLER SUPPLY      ","EA ","2","$0.01","$0.02",""
"234","234-01-00001-834","HOSE ASS'Y COOLER RETURN      ","EA ","2","$0.01","$0.02",""
"234","234-01-00001-835","ELBOW                         ","EA ","4","$0.01","$0.04",""
"234","234-01-00001-836","O-RING                        ","EA ","8","$0.01","$0.08",""
"234","234-01-00001-837","ADAPTER                       ","EA ","4","$0.01","$0.04",""
"234","234-01-00001-838","O-RING                        ","EA ","8","$0.01","$0.08",""
"234","234-01-00001-839","DRAIN ASS'Y                   ","EA ","2","$0.01","$0.02",""
"234","234-01-00001-840","O-RING                        ","EA ","2","$0.01","$0.02",""
"234","234-01-00001-841","LOCOP SUPPORT                 ","EA ","2","$0.01","$0.02",""
"234","234-01-00001-842","SPHERICAL WASHER              ","EA ","48","$0.01","$0.48",""
"234","234-01-00001-843","BOLT                          ","EA ","48","$0.01","$0.48",""
"234","234-01-00001-844","WASHER FLAT                   ","EA ","16","$0.01","$0.16",""
"234","234-01-00001-845","BOLT                          ","EA ","16","$0.01","$0.16",""
"234","234-01-00001-846","VERTICAL MOUNT PLATE          ","EA ","8","$0.01","$0.08",""
"234","234-01-00001-847"," HEX CAP SCREW                ","EA ","16","$0.01","$0.16",""
"234","234-01-00001-848","SOCKET HEAD CAP SCREW         ","EA ","32","$0.01","$0.32",""
"234","234-01-00001-849","HEX NUT                       ","EA ","16","$0.01","$0.16",""
"234","234-01-00001-850","WASHER FLAT                   ","EA ","16","$0.01","$0.16",""
"234","234-01-00001-851","PIPE SPOOL PIECE              ","EA ","2","$0.01","$0.02",""
"234","234-01-00001-852","PIPE SPOOL PIECE              ","EA ","2","$0.01","$0.02",""
"234","234-01-00001-853","PIPE SPOOL PIECE              ","EA ","2","$0.01","$0.02",""
"234","234-01-00001-854","PIPE SPOOL PIECE              ","EA ","2","$0.01","$0.02",""
"234","234-01-00001-855","PIPE SPOOL PIECE              ","EA ","2","$0.01","$0.02",""
"234","234-01-00001-856","PIPE SPOOL PIECE              ","EA ","2","$0.01","$0.02",""
"234","234-01-00001-857","PIPE SPOOL PIECE              ","EA ","2","$0.01","$0.02",""
"234","234-01-00001-858","VALVE                         ","EA ","2","$0.01","$0.02",""
"234","234-01-00001-859","HOSE                          ","EA ","8","$0.01","$0.08",""
"234","234-01-00001-860","HOSE                          ","EA ","2","$0.01","$0.02",""
"234","234-01-00001-861","PARTS FOR G590380AA-3         ","EA ","1","$0.01","$0.01",""
"234","234-01-00001-862","GASKET                        ","EA ","16","$0.01","$0.16",""
"234","234-01-00001-863","CAP SCREW                     ","EA ","64","$0.01","$0.64",""
"234","234-01-00001-864","NUT, SELF LOCKING             ","EA ","64","$0.01","$0.64",""
"234","234-01-00001-865","PARTS FOR G590380AA-1, -4 & -6","EA ","1","$0.01","$0.01",""
"234","234-01-00001-866","GASKET                        ","EA ","8","$0.01","$0.08",""
"234","234-01-00001-867","CAP SCREW                     ","EA ","32","$0.01","$0.32",""
"234","234-01-00001-868","NUT, SELF LOCKING             ","EA ","32","$0.01","$0.32",""
"234","234-01-00001-869","HSCS SHAFT                    ","EA ","2","$0.01","$0.02",""
"234","234-01-00001-870","BOLTS                         ","EA ","72","$0.01","$0.72",""
"234","234-01-00001-871","PACKING PLATE                 ","EA ","2","$0.01","$0.02",""
"234","234-01-00001-872","WASHERS                       ","EA ","268","$0.01","$2.68",""
"234","234-01-00001-873","1-8 X 8 THREADED              ","EA ","6","$0.01","$0.06",""
"234","234-01-00001-874","1-8 X 4 THREADED              ","EA ","52","$0.01","$0.52",""
"234","234-01-00001-875","1-8 X 3 1/2 THREADED          ","EA ","190","$0.01","$1.90",""
"234","234-01-00001-876","P20 PIPES                     ","EA ","8","$0.01","$0.08",""
"234","234-01-00001-877","P20 PIPE CLAMPS               ","EA ","8","$0.01","$0.08",""
"234","234-01-00001-878","8"" IN V BANDS                 ","EA ","6","$0.01","$0.06",""
"234","234-01-00001-879","8"" E-SEALS                    ","EA ","6","$0.01","$0.06",""
"234","234-01-00001-880","FADC CONTROL CABINET          ","EA ","2","$0.01","$0.02",""
"234","234-01-00001-L02","MANUALS,COMMERCIAL, PRELIMINAR","LO ","1","$0.01","$0.01",""
"234","234-01-00001-L06","REPORT, IN-PLANT TEST         ","LO ","1","$0.01","$0.01",""
"234","234-01-00001-L07","REPORT, SHIPBOARD TEST, IAW   ","LO ","1","$0.01","$0.01",""
"234","234-01-00001-L10","LIST, SHIP LOOSE PARTS        ","EA ","1","$0.01","$0.01",""
"234","234-01-00001-L11","CERTIFICATES, REGULATORY BODY ","LO ","1","$0.01","$0.01",""
"234","234-01-00001-L12","LIST, CALIBRATABLE COMPONENTS ","EA ","1","$0.01","$0.01",""
"234","234-01-00001-L13","LIST, PREVENTATIVE MAINTENANCE","EA ","1","$0.01","$0.01",""
"234","234-01-00001-L15","DATA, WEIGHT                  ","LO ","1","$0.01","$0.01",""
"234","234-01-00001-L16","LIST, INSTALLATION & CHECK-OUT","LO ","1","$0.01","$0.01",""
"234","234-01-00001-L17","LIST, SPECIAL TOOLS           ","EA ","1","$0.01","$0.01",""
"234","234-01-00001-L18","LIST, REPLACEMENT FILTERS     ","EA ","1","$0.01","$0.01",""
"234","234-01-00001-L19","LIST, SPECIAL TEST EQUIPMENT  ","EA ","1","$0.01","$0.01",""
"234","234-01-00001-L20","SUPPORT, VENDOR               ","LO ","1","$0.01","$0.01",""
"234","234-01-00001-L22","MANUALS, TECHNICAL, FINAL     ","LO ","1","$0.01","$0.01",""
"234","234-01-00001-L26","CERTIFICATE, IDENTICALITY     ","EA ","1","$0.01","$0.01",""
"234","234-01-00001-L31","CERTIFICATE, CALIBRATABLE     ","EA ","1","$0.01","$0.01",""
"234","234-01-00001-L32","FACTORY TRAINING              ","EA ","1","$0.01","$0.01",""
"234","234-01-00001-L34","PROVISIONING TECH DOC.        ","LO ","1","$0.01","$0.01",""
"234","234-01-00001-L36","DATA, RELIABILITY REQUIREMENTS","EA ","1","$0.01","$0.01",""
"234","234-01-00001-L37","DATA, LIFE CYCLE COST REQUIREM","EA ","1","$0.01","$0.01",""
"234","234-01-00001-L41","LIST OF RECOMMENDED SPARE PART","LO ","1","$0.01","$0.01",""
"234","234-01-00001-L47","GOVERNMENT INSPECTION         ","LO ","1","$0.01","$0.01",""
"234","234-01-00001-L50","CERTIFICATES, CONSTRUCTION    ","LO ","1","$0.01","$0.01",""
"234","234-01-00001-L51","DATA, FOR WEIGHT CRITICAL ITEM","EA ","1","$0.01","$0.01",""
"234","234-01-00001-L65","EXTENDED WARRANTY             ","EA ","0","$0.01","$0.00",""
"234","234-01-00001-L66","TECHNOLOGY REFRESH AND OBSOLEN","LO ","1","$0.01","$0.01",""
"234","234-01-00002","FAN,GAS TURBINE MODULE COOLING","LO ","1","$516,652.00","$516,652.00",""
"234","234-01-00002-801","FLEXIBLE CONNECTOR, HOWDEN    ","EA ","4","$0.01","$0.04",""
"234","234-01-00002-802","MOTOR CONTROLLER, DRS DRAWING ","EA ","4","$18,331.94","$73,327.76",""
"234","234-01-00002-803","VIBRATION SENSOR              ","EA ","4","$0.01","$0.04",""
"234","234-01-00002-804","FAN, PN 500899-81, 80 HP      ","EA ","4","$0.01","$0.04",""
"234","234-01-00002-L09","DRAWINGS, FINAL, CERTIFIED    ","LO ","1","$0.01","$0.01",""
"234","234-01-00002-L22","MANUALS, TECHNICAL, FINAL     ","LO ","1","$0.01","$0.01",""
"234","234-01-00002-L26","CERTIFICATE, IDENTICALITY     ","EA ","1","$0.01","$0.01",""
"234","234-01-00002-L34","PROVISIONING TECH DOC.        ","LO ","1","$0.01","$0.01",""
"234","234-01-00004","UNIT, GAS TURBINE WATER WASH  ","EA ","1","$35,897.00","$35,897.00",""
"234","234-01-0001M","MOUNT, RESILIENT FOR GAS TURBI","EA ","56","$0.00","$0.00","C"
"234","234-01-000A1","ALIGNMENT SERVICES PURCHASED  ","EA ","1","$54,173.71","$54,173.71",""
"234","234-01-000M1","VEND SVS TO MACH GAS TURB FDN ","LO ","1","$115,425.00","$115,425.00",""
"234","234-01-004H1","HOSE ASSY, GT WATER WASH, HOSE","EA ","1","$1,453.00","$1,453.00",""
"234","234-01-RNR01","P.O. TO COVER COST OF RRNMI   ","LO ","0","$0.00","$0.00",""
"234","234-02-0001C","CHANNEL, 9""X4""X6.97 LB/FT, AL ","EA ","190","$42.32","$8,041.31",""
"234","234-03-00001","PROPULSION GAS TURBINE HYDRAUL","EA ","1","$111,000.00","$111,000.00",""
"234","234-03-00001-L06","REPORT, IN-PLANT TEST         ","LO ","1","$0.01","$0.01",""
"234","234-03-00001-L07","REPORT, SHIPBOARD TEST, IAW   ","LO ","1","$0.01","$0.01",""
"234","234-03-00001-L10","LIST, SHIP LOOSE PARTS        ","EA ","1","$0.01","$0.01",""
"234","234-03-00001-L11","CERTIFICATES, REGULATORY BODY ","LO ","1","$0.01","$0.01",""
"234","234-03-00001-L22","MANUALS, TECHNICAL, FINAL     ","LO ","1","$0.01","$0.01",""
"234","234-03-00001-L26","CERTIFICATE, IDENTICALITY     ","EA ","1","$0.01","$0.01",""
"234","234-03-00001-L51","DATA, FOR WEIGHT CRITICAL ITEM","EA ","1","$0.01","$0.01",""
"234","234-03-00001-L66","TECHNOLOGY REFRESH AND OBSOLEN","LO ","1","$0.01","$0.01",""
"234","234-95-LD004","BALL, 1"" DIA, ALLOY STL, CHROM","EA ","48","$2.00","$96.00",""
"234","234-95-LD005","SOCKET CAP SCREW, HEX, 1/4-20U","EA ","48","$0.21","$9.89",""
"241","241-01-00001","GEARS, REDUCTION, COMPLETE,   ","EA ","1","$0.01","$0.01",""
"241","241-01-00001-801","GEAR, COMBINING, PORT, COMPLET","EA ","1","$0.01","$0.01",""
"241","241-01-00001-802","GEAR, COMBINING, STBD, COMPLET","EA ","1","$0.01","$0.01",""
"241","241-01-00001-803","GEAR,SPLITTER, PORT,          ","EA ","1","$0.01","$0.01",""
"241","241-01-00001-804","GEAR,SPLITTER, STBD,          ","EA ","1","$0.01","$0.01",""
"241","241-01-00001-805","PUMP, E-MOTOR LUBE OIL, SG POR","EA ","1","$0.01","$0.01",""
"241","241-01-00001-806","PUMP, E-MOTOR LUBE OIL, SG STB","EA ","1","$0.01","$0.01",""
"241","241-01-00001-807","EXCHANGER, HEAT ASSY, SG,     ","EA ","2","$0.01","$0.02",""
"241","241-01-00001-808","EXCHANGER, HEAT ASSY, SG STBD ","EA ","0","$0.00","$0.00",""
"241","241-01-00001-809","FILTER, LUBE OIL, SG,         ","EA ","2","$0.01","$0.02",""
"241","241-01-00001-810","FILTER, LUBE OIL, SG STBD     ","EA ","0","$0.00","$0.00",""
"241","241-01-00001-811","VALVE, LUBE OIL PRESSURE REGUL","EA ","2","$0.01","$0.02",""
"241","241-01-00001-812","VALVE, LUBE OIL PRESSURE REGUL","EA ","0","$0.00","$0.00",""
"241","241-01-00001-813","SWITCH, LUBE OIL PRESSURE, SG ","EA ","1","$0.01","$0.01",""
"241","241-01-00001-814","SWITCH, LUBE OIL PRESSURE, SG ","EA ","1","$0.01","$0.01",""
"241","241-01-00001-815","COUPLING, EUROFLEX FLANGE     ","EA ","4","$0.01","$0.04",""
"241","241-01-00001-816","COUPLING, EUROFLEX SPOOL PIECE","EA ","2","$0.01","$0.02",""
"241","241-01-00001-817","COMPENSATOR, DRAIN CONNECTION,","EA ","4","$0.01","$0.04",""
"241","241-01-00001-818","COMPENSATOR, DRAIN CONNECTION,","EA ","4","$0.01","$0.04",""
"241","241-01-00001-819","CABLE, PLC, SG PORT           ","EA ","1","$0.01","$0.01",""
"241","241-01-00001-820","CABLE, PLC, SG STBD           ","EA ","1","$0.01","$0.01",""
"241","241-01-00001-821","CONNECTOR, FEMALE, CG         ","EA ","2","$0.01","$0.02",""
"241","241-01-00001-822","CONNECTOR, FEMALE, 1, CG      ","EA ","2","$0.01","$0.02",""
"241","241-01-00001-823","CONNECTOR, FEMALE, 2, CG      ","EA ","6","$0.01","$0.06",""
"241","241-01-00001-824","SNUBBERS, SHOCK, 1, HOLDER, SG","EA ","16","$0.01","$0.16",""
"241","241-01-00001-825","SNUBBERS, SHOCK, 2, HOLDER, SG","EA ","4","$0.01","$0.04",""
"241","241-01-00001-826","SNUBBERS, SHOCK, 1, SG,       ","EA ","16","$0.01","$0.16",""
"241","241-01-00001-827","SNUBBERS, SHOCK, 2, SG,       ","EA ","4","$0.01","$0.04",""
"241","241-01-00001-828","INSERT, STOP, 1,              ","EA ","32","$0.01","$0.32",""
"241","241-01-00001-829","INSERT, STOP, 2,              ","EA ","8","$0.01","$0.08",""
"241","241-01-00001-830","MOUNT, RESILIENT,             ","EA ","34","$0.01","$0.34",""
"241","241-01-00001-831","CAPSCREW, HEX HEAD, M30-100MM ","EA ","16","$0.01","$0.16",""
"241","241-01-00001-832","CAPSCREW, ALLEN HEAD, M12-120M","EA ","48","$0.01","$0.48",""
"241","241-01-00001-833","SCREW, JACKING, CG ONLY       ","EA ","6","$0.01","$0.06",""
"241","241-01-00001-834","REDUCER CONCENTRIC 60,3/48,3 X","EA ","4","$0.01","$0.04",""
"241","241-01-00001-835","REDUCER CONCENTRIC 48,3/42,4 X","EA ","4","$0.01","$0.04",""
"241","241-01-00001-836","REDUCER CONCENTRIC 60,3/48,3 X","EA ","4","$0.01","$0.04",""
"241","241-01-00001-837","BALL LOCK BOLT,               ","EA ","10","$0.01","$0.10",""
"241","241-01-00001-838","SET OF INSCRIPTION PLATES,    ","EA ","2","$0.01","$0.02",""
"241","241-01-00001-839","ADAPTER FLANGE,               ","EA ","4","$0.01","$0.04",""
"241","241-01-00001-840","O-RING D3,53/69,45-NBR 70,    ","EA ","4","$0.01","$0.04",""
"241","241-01-00001-841","HEX SCREW M30 X 100-8.8,      ","EA ","16","$0.01","$0.16",""
"241","241-01-00001-842","LOCK WASHER D30,5/47,0 X 4,8 N","EA ","16","$0.01","$0.16",""
"241","241-01-00001-843","OIL PIPING LP,                ","EA ","4","$0.01","$0.04",""
"241","241-01-00001-844","NON-RETURN VALVE RK86 ND125MM,","EA ","2","$0.01","$0.02",""
"241","241-01-00001-845","NON-RETURN VALVE RK86 ND125MM,","EA ","2","$0.01","$0.02",""
"241","241-01-00001-846","HEX SOCKET SHOULDER SCREW D24/","EA ","8","$0.01","$0.08",""
"241","241-01-00001-847","HEX SCREW M10X 40-8.8,        ","EA ","16","$0.01","$0.16",""
"241","241-01-00001-848","HEX NUT 0,8D M10-8,           ","EA ","16","$0.01","$0.16",""
"241","241-01-00001-849","HEX SCREW M20 X 70-8.8,       ","EA ","32","$0.01","$0.32",""
"241","241-01-00001-850","HEX NUT 0,8D M20-8,           ","EA ","32","$0.01","$0.32",""
"241","241-01-00001-851","GASKET FOR FLANGE PN16/DN150, ","EA ","4","$0.01","$0.04",""
"241","241-01-00001-852","GASKET FOR FLANGE PN16/DN125, ","EA ","2","$0.01","$0.02",""
"241","241-01-00001-853","MINIMESS CONNECTION,          ","EA ","6","$0.01","$0.06",""
"241","241-01-00001-854","TERMINALBOX COMPL,            ","EA ","2","$0.01","$0.02",""
"241","241-01-00001-855","HOLDER                        ","EA ","2","$0.01","$0.02",""
"241","241-01-00001-856","ALLEN CAP SCREW M16X20-12.9,  ","EA ","8","$0.01","$0.08",""
"241","241-01-00001-857","HEX SCREW M12X 30-8.8,        ","EA ","8","$0.01","$0.08",""
"241","241-01-00001-858","TERMINAL BOX,                 ","EA ","2","$0.01","$0.02",""
"241","241-01-00001-859","CABLE FITTING                 ","EA ","20","$0.01","$0.20",""
"241","241-01-00001-860","CABLE CONNECTOR               ","EA ","4","$0.01","$0.04",""
"241","241-01-00001-861","HEX NUT 0,8 D M16,            ","EA ","20","$0.01","$0.20",""
"241","241-01-00001-862","REDUCER CONCENTRIC 48,3/42,4 X","EA ","4","$0.01","$0.04",""
"241","241-01-00001-863","TAPER BOLTS, EUROFLEX CPLG ASS","EA ","24","$195.00","$4,680.00",""
"241","241-01-00001-864","NUTS, EUROFLEX CPLG ASSY      ","EA ","24","$65.00","$1,560.00",""
"241","241-01-00001-865","ALLEN CAP SCREW M12X120/36-12.","EA ","16","$0.01","$0.16",""
"241","241-01-00001-866","OIL PIPING LP,                ","EA ","2","$0.01","$0.02",""
"241","241-01-00001-867","GASKET FOR FLANGE             ","EA ","4","$0.01","$0.04",""
"241","241-01-00001-868","HEX SCREW, M20 X 55-8.8,      ","EA ","16","$0.01","$0.16",""
"241","241-01-00001-869","HEX SCREW, M20 X 80/46-8.8,   ","EA ","48","$0.01","$0.48",""
"241","241-01-00001-870","HEX NUT 0.8D M20-8,           ","EA ","48","$0.01","$0.48",""
"241","241-01-00001-871","TEMP INLET GEAR POSITION #1,  ","EA ","4","$0.01","$0.04",""
"241","241-01-00001-872","THERMOMETER, 0-100 DEG C,     ","EA ","6","$0.01","$0.06",""
"241","241-01-00001-873","GLASS SIGHT GAGE,             ","EA ","24","$0.01","$0.24",""
"241","241-01-00001-874","GASKET, DOCUMENT #50076424    ","EA ","24","$0.01","$0.24",""
"241","241-01-00001-875","VENTILATION SYSTEM, DOCUMENT  ","EA ","2","$0.01","$0.02",""
"241","241-01-00001-876","HEAT EXCHANGER, DOCUMENT      ","EA ","2","$0.01","$0.02",""
"241","241-01-00001-877","HEX SCREW M16X40-8.8, DOCUMENT","EA ","16","$0.01","$0.16",""
"241","241-01-00001-878","LOCKING PIN D12X36, DOCUMENT  ","EA ","16","$0.01","$0.16",""
"241","241-01-00001-879","OIL PIPING, DOCUMENT          ","EA ","4","$0.01","$0.04",""
"241","241-01-00001-880","HEX SCREW M20X60-A2-70,       ","EA ","32","$0.01","$0.32",""
"241","241-01-00001-881","GASKET, DOCUMENT #M-4450.1.150","EA ","4","$0.01","$0.04",""
"241","241-01-00001-882","DEHUMIDIFIER, DOCUMENT        ","EA ","2","$0.01","$0.02",""
"241","241-01-00001-883","VENT FOG PRECIPITATOR,        ","EA ","2","$0.01","$0.02",""
"241","241-01-00001-884","SHUT-OFF VALVE, DOCUMENT      ","EA ","2","$0.01","$0.02",""
"241","241-01-00001-885","HEX BOLT M16X120/38-8.8,      ","EA ","16","$0.01","$0.16",""
"241","241-01-00001-886","HEX NUT 0.8 D M16, DOCUMENT   ","EA ","16","$0.01","$0.16",""
"241","241-01-00001-887","COMPENSATOR ERV-G, DOCUMENT   ","EA ","4","$0.01","$0.04",""
"241","241-01-00001-888","HEX SCREW M8X30-8.8, DOCUMENT ","EA ","32","$0.01","$0.32",""
"241","241-01-00001-889","GASKET, DOCUMENT #M-4450.3.100","EA ","4","$0.01","$0.04",""
"241","241-01-00001-890","HEX NUT 0.8 D M16, DOCUMENT   ","EA ","32","$0.01","$0.32",""
"241","241-01-00001-891","FIXTURE WITH SUPPORT, DOCUMENT","EA ","8","$0.01","$0.08",""
"241","241-01-00001-892","HOLDER, DOCUMENT #M-50080924, ","EA ","4","$0.01","$0.04",""
"241","241-01-00001-893","SHUT-OFF VALVE, DOCUMENT      ","EA ","4","$0.01","$0.04",""
"241","241-01-00001-894","HEX BOLT M16X100/38-8.8,      ","EA ","32","$0.01","$0.32",""
"241","241-01-00001-895","HEX NUT 0.8 D M16, DOCUMENT   ","EA ","64","$0.01","$0.64",""
"241","241-01-00001-896","HEX SCREW M16X100/45-8.8,     ","EA ","32","$0.01","$0.32",""
"241","241-01-00001-897","FLANGE (100MM X 30MM LG),     ","EA ","2","$0.01","$0.02",""
"241","241-01-00001-898","90 DEG ELBOW (100MM),         ","EA ","8","$0.01","$0.08",""
"241","241-01-00001-899","PIPE (100MM X 724 LG),        ","EA ","2","$0.01","$0.02",""
"241","241-01-00001-8A1","30 DEG ELBOW (100MM),         ","EA ","4","$0.01","$0.04",""
"241","241-01-00001-8A2","PIPE (100MM X 490 LG),        ","EA ","2","$0.01","$0.02",""
"241","241-01-00001-8A3","PIPE (100MM X 985 LG),        ","EA ","2","$0.01","$0.02",""
"241","241-01-00001-8A4","FLANGE (100MM X 115MM LG),    ","EA ","2","$0.01","$0.02",""
"241","241-01-00001-8A5","PIPE (100MM X 60MM LG),       ","EA ","2","$0.01","$0.02",""
"241","241-01-00001-8A6","FLANGE (100MM X 155MM LG),    ","EA ","2","$0.01","$0.02",""
"241","241-01-00001-8A7","PIPE (100MM X 320MM LG),      ","EA ","2","$0.01","$0.02",""
"241","241-01-00001-8A8","PIPE (100MM X 155 LG),        ","EA ","2","$0.01","$0.02",""
"241","241-01-00001-8A9","FLANGE (100M X 40MM LG),      ","EA ","2","$0.01","$0.02",""
"241","241-01-00001-8B1","QUICK DISCONNECT RING,        ","EA ","32","$0.01","$0.32",""
"241","241-01-00001-8B2","OIL PIPING - LP, DOCUMENT     ","EA ","1","$0.01","$0.01",""
"241","241-01-00001-8B3","OIL PIPING - LP, DOCUMENT     ","EA ","2","$0.01","$0.02",""
"241","241-01-00001-8B4","OIL PIPING - LP, DOCUMENT     ","EA ","1","$0.01","$0.01",""
"241","241-01-00001-8B5","OIL PIPING - LP, DOCUMENT     ","EA ","2","$0.01","$0.02",""
"241","241-01-00001-8B6","OIL PIPING - LP, DOCUMENT     ","EA ","1","$0.01","$0.01",""
"241","241-01-00001-8B7","OIL PIPING - LP, DOCUMENT     ","EA ","2","$0.01","$0.02",""
"241","241-01-00001-8B8","PRES REGULATING VALVE,        ","EA ","2","$0.01","$0.02",""
"241","241-01-00001-8B9","PRES REGULATING VALVE,        ","EA ","2","$0.01","$0.02",""
"241","241-01-00001-8C1","COMPENSATOR, DOCUMENT         ","EA ","4","$0.01","$0.04",""
"241","241-01-00001-8C2","TEMP REGULATING VALVE,        ","EA ","2","$0.01","$0.02",""
