"Parent - Operation","Lock Date","Project","Provider","CLIN","Effort","Activity","ECP/REA","Swbs","Group","Owning Org","Resource","Planning Unit","Sequence","FM","Work Order","Item","Op","Scope","Task","Progress","BAC","Estimate","BCWP to BAC","BCWP to Est","ACWP","ETC","Target","Provider Target","Provider ACWP","EAC","CPI BAC","CPI Est","Baseline Start","Baseline Finish","Forecast Start","Forecast Finish"
"    L6000-000BMH-621","2/18/2017","479","1","          ","            ","BMH","          ","0","1","62H","621","S3U  ","S3UD1 ","0","","    L6000-000BMH","621","BUDGET FOR MFG                ","83","0","104","0","0","0","0","0","0","0","0","0","","","3/22/2017","5/3/2017","2/20/2017","4/19/2017"
"    L6000-000BMP-621","2/18/2017","479","1","          ","            ","BMP","          ","0","6","62H","621","S3U  ","S3UD1 ","0","","    L6000-000BMP","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","3/22/2017","5/3/2017","2/20/2017","4/19/2017"
"    L6000-000DGL-621","2/18/2017","479","1","          ","            ","DGL","          ","0","1","621","621","S3U  ","S3US1 ","0","","    L6000-000DGL","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","1/23/2017","2/10/2017","1/31/2017","2/13/2017"
"    L6000-000JJV-621","2/18/2017","479","1","          ","            ","888","          ","0","6","62H","621","S3U  ","S3US1 ","0","","    L6000-000JJV","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    L6000-000BMV-621","2/18/2017","479","1","          ","            ","BMV","          ","0","1","621","621","S3U  ","S3US1 ","0","","    L6000-000BMV","621","BUDGET FOR MFG                ","83","0","173","0","0","0","0","0","0","0","0","0","","","8/8/2016","1/6/2017","12/8/2016","1/31/2017"
"    L6000-000BMX-621","2/18/2017","479","1","          ","            ","BMX","          ","0","1","621","621","S3U  ","S3US1 ","0","","    L6000-000BMX","621","BUDGET FOR MFG                ","83","0","173","0","0","0","0","0","0","0","0","0","","","2/13/2017","3/3/2017","2/14/2017","3/3/2017"
"    L6000-000BNC-621","2/18/2017","479","1","          ","            ","BNC","          ","0","1","62H","621","S3U  ","S3US1 ","0","","    L6000-000BNC","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","2/13/2017","3/3/2017","2/2/2017","2/28/2017"
"    L6000-000DGJ-621","2/18/2017","479","1","          ","            ","DGJ","          ","0","3","62H","621","S3U  ","S3US1 ","0","","    L6000-000DGJ","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","2/13/2017","3/3/2017","2/13/2017","3/9/2017"
"    L6000-000DGQ-621","2/18/2017","479","1","          ","            ","DGQ","          ","0","1","621","621","S3U  ","S3US2 ","0","","    L6000-000DGQ","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","1/23/2017","2/10/2017","2/7/2017","3/3/2017"
"    L6000-000DGN-621","2/18/2017","479","1","          ","            ","DGN","          ","0","3","62H","621","S3U  ","S3US2 ","0","","    L6000-000DGN","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","2/13/2017","3/3/2017","2/13/2017","3/9/2017"
"    L6000-000DGM-621","2/18/2017","479","1","          ","            ","888","          ","0","1","62H","621","S3U  ","S3US2 ","0","","    L6000-000DGM","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    L6000-000BNP-621","2/18/2017","479","1","          ","            ","BNP","          ","0","1","621","621","S3U  ","S3US2 ","0","","    L6000-000BNP","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","7/22/2016","8/9/2016","12/8/2016","1/6/2017"
"    L6000-000BNR-621","2/18/2017","479","1","          ","            ","BNR","          ","0","1","621","621","S3U  ","S3US2 ","0","","    L6000-000BNR","621","BUDGET FOR MFG                ","83","0","347","0","0","0","0","0","0","0","0","0","","","2/13/2017","3/3/2017","1/16/2017","3/3/2017"
"    L6000-000EHC-621","2/18/2017","479","1","          ","            ","EHC","          ","0","1","621","621","S    ","SI0   ","0","","    L6000-000EHC","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","12/19/2017","1/17/2018","1/26/2018","2/21/2018"
"    L6000-000MBL-621","2/18/2017","479","1","          ","            ","MBL","          ","0","1","62W","621","S    ","SI0   ","0","","    L6000-000MBL","621","BUDGET FOR MFG                ","83","0","21","21","0","0","0","21","0","0","0","21","","","12/19/2017","1/17/2018","1/26/2018","2/21/2018"
"    L6000-000UMP-621","2/18/2017","479","1","          ","            ","UMP","          ","0","2","624","621","S    ","SS0   ","0","","    L6000-000UMP","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","7/17/2017","7/28/2017","7/21/2017","8/7/2017"
"    L6000-000UMY-621","2/18/2017","479","1","          ","            ","UMY","          ","0","2","624","621","S    ","SS0   ","0","","    L6000-000UMY","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","10/20/2017","11/9/2017","9/11/2017","10/4/2017"
"    L6000-000UHV-621","2/18/2017","479","1","          ","            ","UHV","          ","0","2","621","621","S    ","SS0   ","0","","    L6000-000UHV","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","6/30/2017","7/26/2017","6/30/2017","8/1/2017"
"    L6000-000UHU-621","2/18/2017","479","1","          ","            ","UHU","          ","0","2","621","621","S    ","SS0   ","0","","    L6000-000UHU","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","6/30/2017","7/26/2017","6/21/2017","7/21/2017"
"    L6000-000UHQ-621","2/18/2017","479","1","          ","            ","UHQ","          ","0","2","621","621","S    ","SS0   ","0","","    L6000-000UHQ","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","7/18/2016","8/10/2016","8/21/2017","9/22/2017"
"    L6000-000UHP-621","2/18/2017","479","1","          ","            ","UHP","          ","0","2","621","621","S    ","SS0   ","0","","    L6000-000UHP","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","7/18/2016","8/10/2016","8/21/2017","9/22/2017"
"    L6000-000UGM-621","2/18/2017","479","1","          ","            ","UGM","          ","0","2","624","621","S    ","SS0   ","0","","    L6000-000UGM","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","8/28/2017","9/12/2017","8/22/2017","9/8/2017"
"    L6000-000MLL-621","2/18/2017","479","1","          ","            ","MLL","          ","0","2","621","621","S    ","SS0   ","0","","    L6000-000MLL","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","9/25/2017","10/25/2017","9/25/2017","10/25/2017"
"    L6000-000UHT-621","2/18/2017","479","1","          ","            ","UHT","          ","0","2","621","621","S    ","SS0   ","0","","    L6000-000UHT","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","12/8/2017","1/5/2018","10/17/2017","11/9/2017"
"    L6000-000G26-621","2/18/2017","479","1","          ","            ","888","          ","0","1","621","621","S    ","SU0   ","0","","    L6000-000G26","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    L6000-000LUW-621","2/18/2017","479","1","          ","            ","LUW","          ","0","2","624","621","A1   ","TA1   ","0","","    L6000-000LUW","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","8/29/2017","9/20/2017","9/6/2017","10/2/2017"
"    L6000-000G33-621","2/18/2017","479","1","          ","            ","888","          ","0","1","621","621","A1   ","TA1   ","0","","    L6000-000G33","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    L6000-000G38-621","2/18/2017","479","1","          ","            ","888","          ","0","6","62H","621","A1   ","TA1   ","0","","    L6000-000G38","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    L6000-000G39-621","2/18/2017","479","1","          ","            ","888","          ","0","1","621","621","A2   ","TA2   ","0","","    L6000-000G39","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    L6000-000LWB-621","2/18/2017","479","1","          ","            ","LWB","          ","0","2","624","621","A2   ","TA2   ","0","","    L6000-000LWB","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","8/3/2017","8/24/2017","8/3/2017","8/29/2017"
"    L6000-000G44-621","2/18/2017","479","1","          ","            ","888","          ","0","1","621","621","B1   ","TB1   ","0","","    L6000-000G44","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    L6000-000J24-621","2/18/2017","479","1","          ","            ","888","          ","0","1","621","621","B1   ","TB1   ","0","","    L6000-000J24","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    L6000-000J29-621","2/18/2017","479","1","          ","            ","888","          ","0","5","62H","621","B1   ","TB1   ","0","","    L6000-000J29","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    L6000-000J30-621","2/18/2017","479","1","          ","            ","888","          ","0","6","62H","621","B1   ","TB1   ","0","","    L6000-000J30","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    L6000-000K25-621","2/18/2017","479","1","          ","            ","888","          ","0","9","62S","621","B1   ","TB1   ","0","","    L6000-000K25","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    L6000-000EES-621","2/18/2017","479","1","          ","            ","EES","          ","0","5","62H","621","B1   ","TB1   ","0","","    L6000-000EES","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","11/16/2017","12/11/2017","11/16/2017","12/14/2017"
"    L6000-000G51-621","2/18/2017","479","1","          ","            ","888","          ","0","1","621","621","E1   ","TE1   ","0","","    L6000-000G51","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    L6000-000NAC-621","2/18/2017","479","1","          ","            ","888","          ","0","1","621","621","E1   ","TE1   ","0","","    L6000-000NAC","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    L6000-000G55-621","2/18/2017","479","1","          ","            ","888","          ","0","1","621","621","E2   ","TE2   ","0","","    L6000-000G55","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    L6000-000G60-621","2/18/2017","479","1","          ","            ","888","          ","0","6","62H","621","E2   ","TE2   ","0","","    L6000-000G60","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    L6000-000LUZ-621","2/18/2017","479","1","          ","            ","LUZ","          ","0","2","624","621","E2   ","TE2   ","0","","    L6000-000LUZ","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","6/12/2017","7/3/2017","6/15/2017","7/12/2017"
"    L6000-000G61-621","2/18/2017","479","1","          ","            ","888","          ","0","1","621","621","F1   ","TF1   ","0","","    L6000-000G61","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    L6000-000G62-621","2/18/2017","479","1","          ","            ","888","          ","0","1","621","621","F2   ","TF2   ","0","","    L6000-000G62","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    L6000-000G64-621","2/18/2017","479","1","          ","            ","888","          ","0","1","621","621","F3   ","TF3   ","0","","    L6000-000G64","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    L6000-000G68-621","2/18/2017","479","1","          ","            ","888","          ","0","6","62H","621","F3   ","TF3   ","0","","    L6000-000G68","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    L6000-000ECS-621","2/18/2017","479","1","          ","            ","ECS","          ","0","1","621","621","S2   ","WS2   ","0","","    L6000-000ECS","621","BUDGET FOR MFG                ","83","0","489","489","0","0","0","489","0","0","0","489","","","10/12/2017","1/15/2018","10/12/2017","2/12/2018"
"    L6000-000MJV-621","2/18/2017","479","1","          ","            ","MJV","          ","0","5","623","621","S2   ","WS2   ","0","","    L6000-000MJV","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","3/19/2018","4/10/2018","4/18/2018","5/22/2018"
"    L6000-000EFS-621","2/18/2017","479","1","          ","            ","EFS","          ","0","6","62H","621","S2   ","WS2   ","0","","    L6000-000EFS","621","BUDGET FOR MFG                ","83","0","33","33","0","0","0","33","0","0","0","33","","","1/16/2018","2/6/2018","2/13/2018","3/9/2018"
"    L6000-000EFR-621","2/18/2017","479","1","          ","            ","EFR","          ","0","6","62S","621","S2   ","WS2   ","0","","    L6000-000EFR","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","10/12/2017","10/24/2017","10/12/2017","10/26/2017"
"    L6000-000ECT-621","2/18/2017","479","1","          ","            ","ECT","          ","0","1","621","621","S2   ","WS2   ","0","","    L6000-000ECT","621","BUDGET FOR MFG                ","83","0","298","298","0","0","0","298","0","0","0","298","","","2/6/2018","3/29/2018","3/6/2018","5/22/2018"
"    L6000-000ECR-621","2/18/2017","479","1","          ","            ","ECR","          ","0","1","621","621","S2   ","WS2   ","0","","    L6000-000ECR","621","BUDGET FOR MFG                ","83","0","9","9","0","0","0","9","0","0","0","9","","","10/12/2017","10/24/2017","10/12/2017","10/26/2017"
"    L6000-000K26-621","2/18/2017","479","1","          ","            ","888","          ","0","9","62S","621","S2   ","WS2   ","0","","    L6000-000K26","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    L6000-000G79-621","2/18/2017","479","1","          ","            ","888","          ","0","6","62H","621","S2   ","WS2   ","0","","    L6000-000G79","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    L6000-000ECU-621","2/18/2017","479","1","          ","            ","888","          ","0","1","62S","621","S2   ","WS2   ","0","","    L6000-000ECU","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    L6000-000G69-621","2/18/2017","479","1","          ","            ","888","          ","0","1","621","621","S2   ","WS2   ","0","","    L6000-000G69","621","BUDGET FOR MFG                ","83","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    L6000-000EDJ-621","2/18/2017","479","1","          ","            ","EDJ","          ","0","1","621","621","S2   ","WS2   ","0","","    L6000-000EDJ","621","BUDGET FOR MFG                ","83","0","223","223","0","0","0","223","0","0","0","223","","","1/16/2018","3/9/2018","2/13/2018","5/15/2018"
